,FilePath,Text,T_start,T_end,Annoted,AnnotET,Learned,LearnET
26,dataset/ccks/病史特点/病史特点-100.txt,手术治疗(具体不详),28,37,手术治疗(具体不详),Tr,,
27,dataset/ccks/病史特点/病史特点-100.txt,全身皮肤粘膜,221,226,全身皮肤粘膜,Bo,皮肤粘膜,Bo
28,dataset/ccks/病史特点/病史特点-100.txt,鼻甲,323,324,,,鼻甲,Bo
29,dataset/ccks/病史特点/病史特点-100.txt,鼻窦,329,330,,,鼻窦,Bo
30,dataset/ccks/病史特点/病史特点-100.txt,血管,401,402,,,血管,Bo
31,dataset/ccks/病史特点/病史特点-100.txt,各瓣膜听诊区,522,527,,,各瓣膜听诊区,Bo
32,dataset/ccks/病史特点/病史特点-100.txt,双侧肱二、三头肌反射,644,653,,,双侧肱二、三头肌反射,Ch
33,dataset/ccks/病史特点/病史特点-100.txt,膝腱反射,655,658,,,膝腱反射,Ch
34,dataset/ccks/病史特点/病史特点-100.txt,左侧胸部,684,687,胸部,Bo,左侧胸部,Bo
35,dataset/ccks/病史特点/病史特点-100.txt,肢体,711,712,,,肢体,Bo
36,dataset/ccks/病史特点/病史特点-100.txt,胸部CT+肋骨重建,725,733,胸部CT,Ch,胸部CT+肋骨重建,Ch
37,dataset/ccks/病史特点/病史特点-100.txt,胸部CT+肋骨重建,725,733,肋骨重建,Ch,胸部CT+肋骨重建,Ch
38,dataset/ccks/病史特点/病史特点-100.txt,右肺中叶炎症,737,742,右肺中叶炎症,Si,右肺中叶,Bo
39,dataset/ccks/病史特点/病史特点-100.txt,主动脉硬化,752,756,主动脉硬化,Si,主动脉,Bo
40,dataset/ccks/病史特点/病史特点-100.txt,左侧第2、3、4肋骨骨折,758,769,左侧第2、3、4肋骨骨折,Si,骨折,Sy
41,dataset/ccks/病史特点/病史特点-100.txt,左侧第2、3、4肋骨骨折,758,769,左侧第2、3、4肋骨骨折,Si,左侧第2、3、4肋骨,Bo
42,dataset/ccks/病史特点/病史特点-102.txt,身体多处,56,59,身体多处,Bo,,
43,dataset/ccks/病史特点/病史特点-102.txt,肝胆脾胰双肾CT扫描,152,161,肝胆脾胰双肾CT扫描,Ch,肝胆脾胰双肾CT,Ch
44,dataset/ccks/病史特点/病史特点-102.txt,DR,169,170,DR,Ch,,
45,dataset/ccks/病史特点/病史特点-102.txt,对称,550,551,,,对称,Sy
46,dataset/ccks/病史特点/病史特点-102.txt,跟膝腱反射,700,704,跟膝腱,Bo,跟膝腱反射,Ch
47,dataset/ccks/病史特点/病史特点-102.txt,右肘关节,801,804,右肘关节,Bo,右肘,Bo
48,dataset/ccks/病史特点/病史特点-102.txt,右肘关节,820,823,右肘关节,Bo,右肘,Bo
49,dataset/ccks/病史特点/病史特点-102.txt,CT,841,842,,,CT,Ch
50,dataset/ccks/病史特点/病史特点-102.txt,头颅CT,848,851,,,头颅CT,Ch
51,dataset/ccks/病史特点/病史特点-102.txt,胸部CT,858,861,,,胸部CT,Ch
52,dataset/ccks/病史特点/病史特点-102.txt,肝胆脾胰双肾CT,866,873,,,肝胆脾胰双肾CT,Ch
53,dataset/ccks/病史特点/病史特点-102.txt,右肘关节,890,893,,,右肘关节,Bo
54,dataset/ccks/病史特点/病史特点-102.txt,右肩关节,895,898,,,右肩关节,Bo
55,dataset/ccks/病史特点/病史特点-102.txt,右髋关节,900,903,,,右髋关节,Bo
56,dataset/ccks/病史特点/病史特点-105.txt,规律服药(具体药名剂量不详),25,38,规律服药(具体药名剂量不详),Tr,,
57,dataset/ccks/病史特点/病史特点-105.txt,左侧胸、腹部,64,69,左侧胸,Bo,左侧胸、腹部,Bo
58,dataset/ccks/病史特点/病史特点-105.txt,左侧胸、腹部,64,69,腹部,Bo,左侧胸、腹部,Bo
59,dataset/ccks/病史特点/病史特点-105.txt,各鼻窦,238,240,各鼻窦,Bo,鼻窦,Bo
60,dataset/ccks/病史特点/病史特点-105.txt,静脉怒张,280,283,怒张,Sy,静脉怒张,Sy
61,dataset/ccks/病史特点/病史特点-105.txt,颈动脉,285,287,,,颈动脉,Bo
62,dataset/ccks/病史特点/病史特点-105.txt,血管,311,312,,,血管,Bo
63,dataset/ccks/病史特点/病史特点-105.txt,左侧胸部,605,608,胸部,Bo,左侧胸部,Bo
64,dataset/ccks/病史特点/病史特点-105.txt,左侧上腹部,632,636,上腹部,Bo,左侧上腹部,Bo
65,dataset/ccks/病史特点/病史特点-105.txt,肝囊,692,693,肝,Bo,肝囊,Bo
66,dataset/ccks/病史特点/病史特点-105.txt,肝,696,696,,,肝,Bo
67,dataset/ccks/病史特点/病史特点-107.txt,精神分裂症,12,16,精神分裂症,Si,,
68,dataset/ccks/病史特点/病史特点-107.txt,右肾囊肿左侧输尿管上段结石并输尿管,139,155,右肾,Bo,右肾囊肿左侧输尿管上段结石并输尿管,Si
69,dataset/ccks/病史特点/病史特点-107.txt,对称,518,519,,,对称,Sy
70,dataset/ccks/病史特点/病史特点-107.txt,两侧阴囊,625,628,阴囊,Bo,两侧阴囊,Bo
71,dataset/ccks/病史特点/病史特点-113.txt,手术治疗(具体不详),34,43,手术治疗(具体不详),Tr,,
72,dataset/ccks/病史特点/病史特点-113.txt,胸闷,94,95,胸,Bo,胸闷,Sy
73,dataset/ccks/病史特点/病史特点-113.txt,左侧气胸,109,112,左侧气胸,Si,,
74,dataset/ccks/病史特点/病史特点-113.txt,左肩皮肤裂伤,124,129,左肩皮肤裂伤,Si,左肩皮肤,Bo
75,dataset/ccks/病史特点/病史特点-113.txt,左肩皮肤裂伤,124,129,左肩皮肤裂伤,Si,裂伤,Sy
76,dataset/ccks/病史特点/病史特点-113.txt,巩膜,210,211,,,巩膜,Bo
77,dataset/ccks/病史特点/病史特点-113.txt,气管,223,224,气管,Bo,,
78,dataset/ccks/病史特点/病史特点-113.txt,跟膝腱反射,361,365,跟膝腱,Bo,跟膝腱反射,Ch
79,dataset/ccks/病史特点/病史特点-113.txt,左侧语颤,420,423,,,左侧语颤,Ch
80,dataset/ccks/病史特点/病史特点-113.txt,观CT片,522,525,CT片,Ch,观CT片,Ch
81,dataset/ccks/病史特点/病史特点-124.txt,全身皮肤黏膜,143,148,皮肤黏膜,Bo,全身皮肤黏膜,Bo
82,dataset/ccks/病史特点/病史特点-124.txt,双扁桃体,245,248,双扁桃体,Bo,扁桃体,Bo
83,dataset/ccks/病史特点/病史特点-124.txt,两肺纹理,486,489,两肺纹理,Bo,两肺,Bo
84,dataset/ccks/病史特点/病史特点-124.txt,肺纹理间隙,501,505,肺纹理,Bo,肺纹理间隙,Bo
85,dataset/ccks/病史特点/病史特点-127.txt,全身皮肤黏膜,142,147,皮肤黏膜,Bo,全身皮肤黏膜,Bo
86,dataset/ccks/病史特点/病史特点-129.txt,鸡鸣样尾音,59,63,,,鸡鸣样尾音,Ch
87,dataset/ccks/病史特点/病史特点-129.txt,双肺纹理,512,515,双肺纹理,Bo,双肺,Bo
88,dataset/ccks/病史特点/病史特点-129.txt,发烧,549,550,发烧,Sy,,
89,dataset/ccks/病史特点/病史特点-129.txt,查体咽部,554,557,查体,Ch,查体咽部,Ch
90,dataset/ccks/病史特点/病史特点-129.txt,查体咽部,554,557,咽部,Bo,查体咽部,Ch
91,dataset/ccks/病史特点/病史特点-129.txt,急性支气管炎,585,590,急性支气管炎,Si,急性支气管,Si
92,dataset/ccks/病史特点/病史特点-129.txt,急性支气管,600,604,急性支气管,Si,急性支气管,Bo
93,dataset/ccks/病史特点/病史特点-129.txt,感染性喉炎,606,610,感染性喉炎,Si,,
94,dataset/ccks/病史特点/病史特点-129.txt,喉鸣音,657,659,,,喉鸣音,Ch
95,dataset/ccks/病史特点/病史特点-129.txt,急性支气管炎,680,685,急性支气管炎,Si,急性支气管,Bo
96,dataset/ccks/病史特点/病史特点-129.txt,支气管肺炎,687,691,支气管肺炎,Si,,
97,dataset/ccks/病史特点/病史特点-129.txt,胸片,716,717,胸,Bo,胸片,Ch
98,dataset/ccks/病史特点/病史特点-129.txt,急性支气管炎,742,747,急性支气管炎,Si,急性支气管,Bo
99,dataset/ccks/病史特点/病史特点-129.txt,喘息性支气管炎,749,755,喘息性支气管炎,Si,支气管炎,Bo
100,dataset/ccks/病史特点/病史特点-129.txt,喘鸣音,776,778,,,喘鸣音,Ch
101,dataset/ccks/病史特点/病史特点-129.txt,支气管,796,798,,,支气管,Bo
102,dataset/ccks/病史特点/病史特点-148.txt,鼾鸣音,293,295,,,鼾鸣音,Ch
103,dataset/ccks/病史特点/病史特点-148.txt,双侧肺纹理,632,636,双侧肺,Bo,双侧肺纹理,Bo
104,dataset/ccks/病史特点/病史特点-156.txt,干鸣音,316,318,干鸣音,Ch,,
105,dataset/ccks/病史特点/病史特点-156.txt,左肺,499,500,左肺,Bo,,
106,dataset/ccks/病史特点/病史特点-156.txt,平均血红蛋白量,588,594,血红蛋白,Ch,平均血红蛋白量,Ch
107,dataset/ccks/病史特点/病史特点-159.txt,脐周大血管旁,436,441,脐周大血管旁,Bo,脐周大血管,Bo
108,dataset/ccks/病史特点/病史特点-159.txt,两肺纹理,483,486,两肺纹理,Bo,两肺,Bo
109,dataset/ccks/病史特点/病史特点-160.txt,细湿性啰音,297,301,,,细湿性啰音,Ch
110,dataset/ccks/病史特点/病史特点-160.txt,血常规,476,478,血,Bo,血常规,Ch
111,dataset/ccks/病史特点/病史特点-161.txt,全身皮肤黏膜,145,150,皮肤黏膜,Bo,全身皮肤黏膜,Bo
112,dataset/ccks/病史特点/病史特点-161.txt,周身浅表淋巴结,165,171,浅表淋巴结,Bo,周身浅表淋巴结,Bo
113,dataset/ccks/病史特点/病史特点-161.txt,上颚,240,241,上颚,Bo,,
114,dataset/ccks/病史特点/病史特点-17.txt,卵巢囊肿手术,38,43,卵巢囊肿手术,Tr,卵巢囊,Bo
115,dataset/ccks/病史特点/病史特点-17.txt,抽搐,147,148,抽搐,Sy,,
116,dataset/ccks/病史特点/病史特点-17.txt,腰痛,183,184,腰痛,Sy,,
117,dataset/ccks/病史特点/病史特点-17.txt,肢体,187,188,,,肢体,Bo
118,dataset/ccks/病史特点/病史特点-17.txt,头皮血肿区,330,334,头皮,Bo,头皮血肿区,Bo
119,dataset/ccks/病史特点/病史特点-17.txt,头皮血肿区,330,334,血肿,Sy,头皮血肿区,Bo
120,dataset/ccks/病史特点/病史特点-17.txt,结膜下,351,353,结膜,Bo,结膜下,Bo
121,dataset/ccks/病史特点/病史特点-17.txt,右侧肘后,396,399,右侧肘后,Bo,右侧肘,Bo
122,dataset/ccks/病史特点/病史特点-17.txt,右侧枕顶部头下,435,441,右侧枕顶部,Bo,右侧枕顶部头下,Bo
123,dataset/ccks/病史特点/病史特点-172.txt,左侧面颊部,26,30,左侧面颊部,Bo,面颊部,Bo
124,dataset/ccks/病史特点/病史特点-172.txt,轻咳,34,35,,,轻咳,Sy
125,dataset/ccks/病史特点/病史特点-172.txt,左侧面颊部,44,48,左侧面颊部,Bo,面颊部,Bo
126,dataset/ccks/病史特点/病史特点-172.txt,双侧舌下淋巴结,168,174,双侧舌下淋巴结,Bo,淋巴结,Bo
127,dataset/ccks/病史特点/病史特点-172.txt,双侧牙龈,238,241,牙龈,Bo,双侧牙龈,Bo
128,dataset/ccks/病史特点/病史特点-172.txt,左上乳中切牙表面,253,260,左上乳中切牙,Bo,左上乳中切牙表面,Bo
129,dataset/ccks/病史特点/病史特点-172.txt,左侧面颊部,300,304,左侧面颊部,Bo,面颊部,Bo
130,dataset/ccks/病史特点/病史特点-172.txt,沿肺纹理,517,520,沿肺纹理,Bo,,
131,dataset/ccks/病史特点/病史特点-173.txt,气管,271,272,,,气管,Bo
132,dataset/ccks/病史特点/病史特点-173.txt,右下肺纹理,434,438,右下肺,Bo,右下肺纹理,Bo
133,dataset/ccks/病史特点/病史特点-173.txt,血小板,536,538,,,血小板,Ch
134,dataset/ccks/病史特点/病史特点-175.txt,中小水泡音,288,292,,,中小水泡音,Ch
135,dataset/ccks/病史特点/病史特点-178.txt,咽部,231,232,咽,Bo,咽部,Bo
136,dataset/ccks/病史特点/病史特点-178.txt,两肺纹理,479,482,肺,Bo,两肺纹理,Bo
137,dataset/ccks/病史特点/病史特点-178.txt,肺纹理间隙,492,496,肺,Bo,肺纹理间隙,Bo
138,dataset/ccks/病史特点/病史特点-178.txt,两下肺,519,521,肺,Bo,两下肺,Bo
139,dataset/ccks/病史特点/病史特点-178.txt,支气管肺炎,536,540,气管,Bo,支气管肺炎,Si
140,dataset/ccks/病史特点/病史特点-178.txt,支气管肺炎,536,540,肺,Bo,支气管肺炎,Si
141,dataset/ccks/病史特点/病史特点-180.txt,双肺纹理,474,477,双肺纹理,Bo,双肺,Bo
142,dataset/ccks/病史特点/病史特点-180.txt,肺,486,486,肺,Bo,,
143,dataset/ccks/病史特点/病史特点-180.txt,两下肺,513,515,肺,Bo,两下肺,Bo
144,dataset/ccks/病史特点/病史特点-182.txt,咽部,231,232,咽,Bo,咽部,Bo
145,dataset/ccks/病史特点/病史特点-182.txt,双扁桃体,243,246,扁桃体,Bo,双扁桃体,Bo
146,dataset/ccks/病史特点/病史特点-184.txt,咽部,233,234,咽,Bo,咽部,Bo
147,dataset/ccks/病史特点/病史特点-184.txt,双扁桃体,245,248,扁桃体,Bo,双扁桃体,Bo
148,dataset/ccks/病史特点/病史特点-184.txt,两肺纹理,453,456,肺,Bo,两肺纹理,Bo
149,dataset/ccks/病史特点/病史特点-188.txt,抽搐四肢,73,76,抽搐,Sy,抽搐四肢,Sy
150,dataset/ccks/病史特点/病史特点-188.txt,抽搐四肢,73,76,四肢,Bo,抽搐四肢,Sy
151,dataset/ccks/病史特点/病史特点-188.txt,咳痰,142,143,咳痰,Sy,痰,Bo
152,dataset/ccks/病史特点/病史特点-188.txt,脑梗死,169,171,脑,Bo,脑梗死,Si
153,dataset/ccks/病史特点/病史特点-188.txt,对称,281,282,,,对称,Sy
154,dataset/ccks/病史特点/病史特点-188.txt,"双侧肱二,三头@肌腱",337,346,"肱二,三头 肌腱",Bo,"双侧肱二,三头肌腱",Bo
155,dataset/ccks/病史特点/病史特点-188.txt,跟膝腱反射,350,354,膝腱反射,Ch,跟膝腱反射,Ch
156,dataset/ccks/病史特点/病史特点-188.txt,脑梗死,398,400,脑,Bo,脑梗死,Si
157,dataset/ccks/病史特点/病史特点-193.txt,L4-S1椎体棘突两侧,244,254,L4-S1椎体棘突,Bo,L4-S1椎体棘突两侧,Bo
158,dataset/ccks/病史特点/病史特点-193.txt,直腿抬高试验,265,270,,,直腿抬高试验,Ch
159,dataset/ccks/病史特点/病史特点-193.txt,拾物试验,276,279,,,拾物试验,Ch
160,dataset/ccks/病史特点/病史特点-197.txt,慢性胃炎,17,20,慢性胃炎,Si,,
161,dataset/ccks/病史特点/病史特点-197.txt,周围软组织,229,233,软组织,Bo,周围软组织,Bo
162,dataset/ccks/病史特点/病史特点-197.txt,L4-S1椎体棘突两侧,337,347,L4-S1椎体棘突,Bo,L4-S1椎体棘突两侧,Bo
163,dataset/ccks/病史特点/病史特点-200.txt,L4/5椎间隙水平椎体边缘,131,143,L4/5椎间隙水平椎体边缘,Bo,L4/5椎间隙,Bo
164,dataset/ccks/病史特点/病史特点-200.txt,L5/S1椎间隙水平椎体后缘,153,166,L5/S1椎间隙水平椎体后缘,Bo,L5/S1椎间隙,Bo
165,dataset/ccks/病史特点/病史特点-200.txt,软组织,171,173,软组织,Bo,,
166,dataset/ccks/病史特点/病史特点-200.txt,L3-5椎体骨质边缘,184,193,L3-5椎体骨质边缘,Bo,L3-5椎体,Bo
167,dataset/ccks/病史特点/病史特点-205.txt,L3-5椎体骨质边缘,188,197,L3-5椎体骨质边缘,Bo,L3-5椎体,Bo
168,dataset/ccks/病史特点/病史特点-209.txt,椎体边缘骨质,150,155,椎体边缘,Bo,椎体边缘骨质,Bo
169,dataset/ccks/病史特点/病史特点-209.txt,椎体边缘,179,182,,,椎体边缘,Bo
170,dataset/ccks/病史特点/病史特点-209.txt,臂丛神经,333,336,,,臂丛神经,Bo
171,dataset/ccks/病史特点/病史特点-21.txt,牙齿,15,16,牙齿,Bo,牙齿,Sy
172,dataset/ccks/病史特点/病史特点-212.txt,L4/5椎间隙水平椎体边缘,124,136,L4/5椎间隙水平椎体边缘,Bo,L4/5椎间隙,Bo
173,dataset/ccks/病史特点/病史特点-212.txt,L5/S1椎间隙水平椎体后缘,146,159,L5/S1椎间隙水平椎体后缘,Bo,L5/S1椎间隙,Bo
174,dataset/ccks/病史特点/病史特点-212.txt,L3-5椎体骨质边缘,177,186,L3-5椎体骨质边缘,Bo,L3-5椎体,Bo
175,dataset/ccks/病史特点/病史特点-213.txt,类风湿性关节炎,23,29,类风湿性关节炎,Si,风湿性关节炎,Si
176,dataset/ccks/病史特点/病史特点-213.txt,颈肩部,106,108,颈,Bo,颈肩部,Bo
177,dataset/ccks/病史特点/病史特点-213.txt,颈肩部,106,108,肩部,Bo,颈肩部,Bo
178,dataset/ccks/病史特点/病史特点-213.txt,C6/7椎间隙水平椎体前缘,278,290,C6/7椎间隙水平椎体前缘,Bo,C6/7椎间隙,Bo
179,dataset/ccks/病史特点/病史特点-214.txt,硬膜囊前缘,182,186,硬膜囊前缘,Bo,硬膜囊,Bo
180,dataset/ccks/病史特点/病史特点-214.txt,部分椎小关节突,215,221,部分椎小关节突,Bo,椎小关节突,Bo
181,dataset/ccks/病史特点/病史特点-214.txt,部分椎小关节间隙,225,232,部分椎小关节间隙,Bo,椎小关节间隙,Bo
182,dataset/ccks/病史特点/病史特点-216.txt,椎间隙,237,239,椎间隙,Bo,,
183,dataset/ccks/病史特点/病史特点-216.txt,椎体边缘,262,265,椎体边缘,Bo,,
184,dataset/ccks/病史特点/病史特点-216.txt,椎体边缘,288,291,椎体边缘,Bo,,
185,dataset/ccks/病史特点/病史特点-216.txt,部分椎小关节,306,311,部分椎小关节,Bo,椎小关节,Bo
186,dataset/ccks/病史特点/病史特点-223.txt,L4-S1椎体棘突两侧,373,383,L4-S1椎体棘突,Bo,L4-S1椎体棘突两侧,Bo
187,dataset/ccks/病史特点/病史特点-225.txt,腰椎,111,112,腰椎,Bo,,
188,dataset/ccks/病史特点/病史特点-229.txt,颈椎侧、双斜位片,274,281,,,颈椎侧、双斜位片,Ch
189,dataset/ccks/病史特点/病史特点-229.txt,余椎体及各附件,316,322,余椎体,Bo,余椎体及各附件,Bo
190,dataset/ccks/病史特点/病史特点-231.txt,右下肢,238,240,,,右下肢,Bo
191,dataset/ccks/病史特点/病史特点-231.txt,椎体边缘,314,317,,,椎体边缘,Bo
192,dataset/ccks/病史特点/病史特点-231.txt,硬膜囊,348,350,,,硬膜囊,Bo
193,dataset/ccks/病史特点/病史特点-240.txt,消化性溃疡,31,35,消化性溃疡,Si,溃疡,Sy
194,dataset/ccks/病史特点/病史特点-240.txt,青光眼,37,39,青光眼,Si,青光眼,Bo
195,dataset/ccks/病史特点/病史特点-240.txt,腰3/4、腰4/5、腰5/骶1椎间盘,167,184,腰3/4、腰4/5、腰5/骶1椎间盘,Bo,腰,Bo
196,dataset/ccks/病史特点/病史特点-240.txt,腰3/4、腰4/5、腰5/骶1椎间盘,167,184,腰3/4、腰4/5、腰5/骶1椎间盘,Bo,腰4/5、腰5/骶1椎间盘,Bo
197,dataset/ccks/病史特点/病史特点-240.txt,腰5/骶1水平椎管,201,209,腰5/骶1水平椎管,Bo,腰5/骶,Bo
198,dataset/ccks/病史特点/病史特点-240.txt,L4-S1椎体棘突两侧,308,318,L4-S1椎体棘突,Bo,L4-S1椎体棘突两侧,Bo
199,dataset/ccks/病史特点/病史特点-256.txt,血压值,71,73,血压值,Ch,,
200,dataset/ccks/病史特点/病史特点-256.txt,头孢,154,155,头孢,Tr,头孢,Sy
201,dataset/ccks/病史特点/病史特点-256.txt,支气管炎,300,303,支气管,Bo,支气管炎,Si
202,dataset/ccks/病史特点/病史特点-256.txt,止咳、化痰、平喘药,309,317,止咳、化痰、平喘药,Tr,止咳,Tr
203,dataset/ccks/病史特点/病史特点-256.txt,止咳、化痰、平喘药,309,317,止咳、化痰、平喘药,Tr,化痰,Tr
204,dataset/ccks/病史特点/病史特点-256.txt,止咳、化痰、平喘药,309,317,止咳、化痰、平喘药,Tr,平喘,Tr
205,dataset/ccks/病史特点/病史特点-256.txt,痰,352,352,痰,Bo,,
206,dataset/ccks/病史特点/病史特点-256.txt,关节,367,368,关节,Bo,,
207,dataset/ccks/病史特点/病史特点-256.txt,双侧跟膝腱反射,586,592,双侧跟膝腱,Bo,双侧跟膝腱反射,Ch
208,dataset/ccks/病史特点/病史特点-256.txt,克氏症,601,603,克氏症,Ch,,
209,dataset/ccks/病史特点/病史特点-256.txt,双侧巴氏症,605,609,,,双侧巴氏症,Ch
210,dataset/ccks/病史特点/病史特点-263.txt,精神病,14,16,精神病,Si,,
211,dataset/ccks/病史特点/病史特点-263.txt,右侧踝部,186,189,踝部,Bo,右侧踝部,Bo
212,dataset/ccks/病史特点/病史特点-263.txt,右踝关节DR片,237,243,右踝关节DR,Ch,右踝关节DR片,Ch
213,dataset/ccks/病史特点/病史特点-263.txt,皮肤裂伤,260,263,皮肤裂伤,Si,裂伤,Sy
214,dataset/ccks/病史特点/病史特点-263.txt,左侧耳屏前,311,315,左侧耳屏,Bo,左侧耳屏前,Bo
215,dataset/ccks/病史特点/病史特点-263.txt,腰部,408,409,腰,Bo,腰部,Bo
216,dataset/ccks/病史特点/病史特点-263.txt,右侧腰3-4椎旁,424,431,右侧腰3-4椎,Bo,右侧腰3-4椎旁,Bo
217,dataset/ccks/病史特点/病史特点-264.txt,双侧膝关节置换术,31,38,双侧膝关节置换术,Tr,双侧膝关节,Bo
218,dataset/ccks/病史特点/病史特点-264.txt,湿性啰音,366,369,,,湿性啰音,Ch
219,dataset/ccks/病史特点/病史特点-264.txt,全腹,408,409,腹,Bo,全腹,Bo
220,dataset/ccks/病史特点/病史特点-264.txt,冠状动脉走行区,544,550,冠状动脉走行区,Bo,冠状动脉,Bo
221,dataset/ccks/病史特点/病史特点-268.txt,流感,76,77,流感,Si,,
222,dataset/ccks/病史特点/病史特点-268.txt,发热风疹,78,81,发热,Sy,发热风疹,Sy
223,dataset/ccks/病史特点/病史特点-268.txt,发热风疹,78,81,风疹,Si,发热风疹,Sy
224,dataset/ccks/病史特点/病史特点-268.txt,头晕眼花胸闷,101,106,头晕,Sy,头晕眼花胸闷,Sy
225,dataset/ccks/病史特点/病史特点-268.txt,头晕眼花胸闷,101,106,胸闷,Sy,头晕眼花胸闷,Sy
226,dataset/ccks/病史特点/病史特点-268.txt,结核病,126,128,结核,Si,结核病,Si
227,dataset/ccks/病史特点/病史特点-268.txt,人工流产,148,151,人工流产,Tr,,
228,dataset/ccks/病史特点/病史特点-268.txt,胎方位R,273,276,胎方位,Ch,胎方位R,Ch
229,dataset/ccks/病史特点/病史特点-268.txt,头,284,284,头,Bo,,
230,dataset/ccks/病史特点/病史特点-268.txt,头,317,317,头,Bo,,
231,dataset/ccks/病史特点/病史特点-268.txt,骨盆外测量,329,333,骨盆外测量,Ch,骨盆,Bo
232,dataset/ccks/病史特点/病史特点-268.txt,胎儿双顶径,383,387,胎儿双顶径,Ch,,
233,dataset/ccks/病史特点/病史特点-268.txt,股骨长,394,396,股骨长,Ch,,
234,dataset/ccks/病史特点/病史特点-268.txt,宫体后壁胎盘,404,409,宫体后壁胎盘,Bo,,
235,dataset/ccks/病史特点/病史特点-268.txt,右枕前位,413,416,,,右枕前位,Bo
236,dataset/ccks/病史特点/病史特点-268.txt,羊水AFI,418,422,羊水AFI,Ch,,
237,dataset/ccks/病史特点/病史特点-268.txt,脐带,452,453,脐带,Bo,,
238,dataset/ccks/病史特点/病史特点-272.txt,口服药物,36,39,口服药物,Tr,,
239,dataset/ccks/病史特点/病史特点-272.txt,血压,53,54,血压,Ch,,
240,dataset/ccks/病史特点/病史特点-272.txt,尿常规检查,159,163,尿常规检查,Ch,尿常规,Ch
241,dataset/ccks/病史特点/病史特点-272.txt,对称,406,407,,,对称,Sy
242,dataset/ccks/病史特点/病史特点-272.txt,彩超检查,519,522,彩超检查,Ch,彩超,Ch
243,dataset/ccks/病史特点/病史特点-272.txt,左输尿管结石,526,531,左输尿管,Bo,左输尿管结石,Si
244,dataset/ccks/病史特点/病史特点-274.txt,尿痛,47,48,,,尿痛,Sy
245,dataset/ccks/病史特点/病史特点-274.txt,盗汗,136,137,盗汗,Bo,,
246,dataset/ccks/病史特点/病史特点-274.txt,头颅,158,159,,,头颅,Bo
247,dataset/ccks/病史特点/病史特点-277.txt,胃,48,48,胃,Bo,,
248,dataset/ccks/病史特点/病史特点-278.txt,裂开,77,78,裂开,Sy,,
249,dataset/ccks/病史特点/病史特点-278.txt,阑尾切除术,115,119,,,阑尾切除术,Tr
250,dataset/ccks/病史特点/病史特点-278.txt,五官,214,215,五官,Bo,,
251,dataset/ccks/病史特点/病史特点-278.txt,颈动脉,237,239,颈,Bo,颈动脉,Bo
