,FilePath,Text,T_start,T_end,Annoted,AnnotET,Learned,LearnET
57,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-182.txt,河北省承德市双滦区偏桥子乡大贵村人,5,21,,,河北省承德市双滦区偏桥子乡大贵村人,Sy
58,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-182.txt,咳嗽3天,26,29,咳嗽,Sy,咳嗽3天,Sy
59,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-182.txt,急性化脓性扁桃体炎,60,68,急性化脓性扁桃体炎,Si,,
60,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-183.txt,河北省承德市双滦区西地乡烧锅村人,6,21,,,河北省承德市双滦区西地乡烧锅村人,Sy
61,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-183.txt,发热,32,33,发热,Sy,,
62,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-184.txt,河北省承德市双滦区矿机家属楼,7,20,,,河北省承德市双滦区矿机家属楼,Sy
63,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-184.txt,咳嗽3天,28,31,咳嗽,Sy,咳嗽3天,Sy
64,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-184.txt,支气管炎收入院,70,76,支气管炎,Si,支气管炎收入院,Si
65,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-186.txt,右侧肢体麻木无力,47,54,右侧肢体,Bo,右侧肢体麻木无力,Sy
66,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-186.txt,右侧肢体麻木无力,47,54,麻木,Sy,右侧肢体麻木无力,Sy
67,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-186.txt,右侧肢体麻木无力,47,54,无力,Sy,右侧肢体麻木无力,Sy
68,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-19.txt,左肘关节屈曲畸形,30,37,左肘关节,Bo,左肘关节屈曲畸形,Sy
69,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-19.txt,左肘关节屈曲畸形,30,37,屈曲畸形,Sy,左肘关节屈曲畸形,Sy
70,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-190.txt,现住双滦区双塔山锦绣城,18,28,,,现住双滦区双塔山锦绣城,Sy
71,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-193.txt,现住河北省承德市双滦区双滦区陈栅子乡二兴营村,30,51,,,现住河北省承德市双滦区双滦区陈栅子乡二兴营村,Sy
72,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-193.txt,左下肢疼痛,62,66,左下肢,Bo,左下肢疼痛,Sy
73,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-193.txt,左下肢疼痛,62,66,疼痛,Sy,左下肢疼痛,Sy
74,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-198.txt,现住双滦区陈栅子乡太阳沟村,14,26,,,现住双滦区陈栅子乡太阳沟村,Sy
75,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-198.txt,左侧肢体,30,33,左侧肢体,Bo,,
76,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-198.txt,活动不灵,34,37,活动不灵,Sy,,
77,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-198.txt,言语不利,39,42,言语不利,Sy,,
78,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-208.txt,腰部疼痛,41,44,腰,Bo,腰部疼痛,Sy
79,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-208.txt,腰部疼痛,41,44,疼痛,Sy,腰部疼痛,Sy
80,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-208.txt,双髋部疼痛,51,55,双髋部,Bo,双髋部疼痛,Sy
81,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-208.txt,双髋部疼痛,51,55,疼痛,Sy,双髋部疼痛,Sy
82,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-217.txt,双塔山镇双塔山双大公司,39,49,,,双塔山镇双塔山双大公司,Sy
83,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-217.txt,左下肢疼痛,66,70,左下肢,Bo,左下肢疼痛,Sy
84,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-217.txt,左下肢疼痛,66,70,疼痛,Sy,左下肢疼痛,Sy
85,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-225.txt,河北省承德市双滦区偏桥子镇人,19,32,,,河北省承德市双滦区偏桥子镇人,Sy
86,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-225.txt,右下肢疼痛,47,51,右下肢,Bo,右下肢疼痛,Sy
87,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-225.txt,右下肢疼痛,47,51,疼痛,Sy,右下肢疼痛,Sy
88,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-226.txt,汉族,17,18,,,汉族,Tr
89,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-226.txt,农民,21,22,,,农民,Sy
90,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-226.txt,河北省承德市双滦区陈栅子乡大栅子村8组人,24,43,,,河北省承德市双滦区陈栅子乡大栅子村8组人,Sy
91,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-226.txt,双下肢麻木,48,52,双下肢,Bo,双下肢麻木,Sy
92,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-226.txt,双下肢麻木,48,52,麻木,Sy,双下肢麻木,Sy
93,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-226.txt,右肩部疼痛,65,69,右肩部,Bo,右肩部疼痛,Sy
94,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-226.txt,右肩部疼痛,65,69,疼痛,Sy,右肩部疼痛,Sy
95,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-230.txt,汉族,18,19,,,汉族,Tr
96,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-230.txt,双滦区郎琦苑小区,25,32,,,双滦区郎琦苑小区,Sy
97,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-230.txt,颈肩部酸痛,48,52,颈肩部,Bo,颈肩部酸痛,Sy
98,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-230.txt,颈肩部酸痛,48,52,酸痛,Sy,颈肩部酸痛,Sy
99,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-230.txt,右上肢麻木,54,58,右上肢,Bo,右上肢麻木,Sy
100,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-230.txt,右上肢麻木,54,58,麻木,Sy,右上肢麻木,Sy
101,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-232.txt,活动受限3天于,50,56,,,活动受限3天于,Sy
102,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-234.txt,右下肢麻痛,36,40,右下肢,Bo,右下肢麻痛,Sy
103,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-234.txt,右下肢麻痛,36,40,麻痛,Sy,右下肢麻痛,Sy
104,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-24.txt,右侧腰部疼痛,0,5,右侧腰部,Bo,右侧腰部疼痛,Sy
105,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-24.txt,右侧腰部疼痛,0,5,疼痛,Sy,右侧腰部疼痛,Sy
106,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-240.txt,左下肢麻痛,45,49,左下肢,Bo,左下肢麻痛,Sy
107,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-240.txt,左下肢麻痛,45,49,麻痛,Sy,左下肢麻痛,Sy
108,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-244.txt,左下腹疼痛,11,15,左下腹,Bo,左下腹疼痛,Sy
109,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-244.txt,左下腹疼痛,11,15,疼痛,Sy,左下腹疼痛,Sy
110,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-244.txt,盆腔肿物,26,29,盆腔,Bo,盆腔肿物,Sy
111,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-244.txt,盆腔肿物,26,29,肿物,Sy,盆腔肿物,Sy
112,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-248.txt,@右下腹痛,12,16, 右下腹痛,Sy,右下腹痛,Sy
113,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-253.txt,现住承德市双滦区双塔山镇锦绣城,18,32,,,现住承德市双滦区双塔山镇锦绣城,Sy
114,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-253.txt,左肩部疼痛,45,49,左肩部,Bo,左肩部疼痛,Sy
115,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-253.txt,左肩部疼痛,45,49,疼痛,Sy,左肩部疼痛,Sy
116,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-253.txt,活动受限,51,54,,,活动受限,Sy
117,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-255.txt,男性,0,1,,,男性,Si
118,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-255.txt,头部,36,37,头部,Bo,头部,Sy
119,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-255.txt,右下肢后疼痛,39,44,右下肢,Bo,右下肢后疼痛,Sy
120,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-255.txt,右下肢后疼痛,39,44,疼痛,Sy,右下肢后疼痛,Sy
121,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-255.txt,右下肢功能障碍,49,55,右下肢,Bo,右下肢功能障碍,Ch
122,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-259.txt,女性,0,1,,,女性,Si
123,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-259.txt,现住双塔山镇新新家园小区,7,18,,,现住双塔山镇新新家园小区,Sy
124,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-260.txt,女性,0,1,,,女性,Si
125,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-260.txt,头部腰部外伤后头痛头晕腰痛,25,37,头部,Bo,头部腰部外伤后头痛头晕腰痛,Sy
126,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-260.txt,头部腰部外伤后头痛头晕腰痛,25,37,腰部,Bo,头部腰部外伤后头痛头晕腰痛,Sy
127,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-260.txt,头部腰部外伤后头痛头晕腰痛,25,37,头痛,Sy,头部腰部外伤后头痛头晕腰痛,Sy
128,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-260.txt,头部腰部外伤后头痛头晕腰痛,25,37,头晕,Sy,头部腰部外伤后头痛头晕腰痛,Sy
129,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-260.txt,头部腰部外伤后头痛头晕腰痛,25,37,腰痛,Sy,头部腰部外伤后头痛头晕腰痛,Sy
130,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-264.txt,现住双滦区双塔山,7,14,,,现住双滦区双塔山,Sy
131,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-264.txt,喘憋,26,27,喘憋,Sy,,
132,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-267.txt,头晕半小时,14,18,头晕,Sy,头晕半小时,Sy
133,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-270.txt,胸背部,0,2,胸背部,Bo,,
134,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-270.txt,疼痛,6,7,疼痛,Sy,,
135,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-271.txt,疼痛,3,4,疼痛,Sy,,
136,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-271.txt,左上肢麻木感约,6,12,左上肢,Bo,左上肢麻木感约,Sy
137,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-271.txt,左上肢麻木感约,6,12,麻木,Sy,左上肢麻木感约,Sy
138,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-276.txt,左下肢麻木,1,5,左下肢,Bo,左下肢麻木,Sy
139,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-276.txt,左下肢麻木,1,5,麻木,Sy,左下肢麻木,Sy
140,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-276.txt,疼痛,7,8,疼痛,Sy,,
141,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-28.txt,肿物,0,1,肿物,Sy,肿物,Ch
142,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-281.txt,右膝疼痛,29,32,右膝,Bo,右膝疼痛,Sy
143,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-281.txt,右膝疼痛,29,32,疼痛,Sy,右膝疼痛,Sy
144,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-281.txt,活动受限,37,40,,,活动受限,Sy
145,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-283.txt,左臂,11,12,左臂,Bo,,
146,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-283.txt,淤青,16,17,淤青,Sy,,
147,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-284.txt,男性,0,1,,,男性,Si
148,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-284.txt,承德市双滦区怡园路运输部3号楼,7,21,,,承德市双滦区怡园路运输部3号楼,Sy
149,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-29.txt,疼痛,2,3,疼痛,Sy,,
150,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-295.txt,左手拇指末节背侧挤压伤后疼痛,24,37,左手拇指末节背侧,Bo,左手拇指末节背侧挤压伤后疼痛,Sy
151,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-295.txt,左手拇指末节背侧挤压伤后疼痛,24,37,疼痛,Sy,左手拇指末节背侧挤压伤后疼痛,Sy
152,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-295.txt,麻木,42,43,麻木,Sy,,
153,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/一般项目/一般项目-295.txt,拇指功能障碍,45,50,拇指,Bo,拇指功能障碍,Ch
