,FilePath,Text,T_start,T_end,Annoted,AnnotET,Learned,LearnET
131,dataset/luohu/text/text4_StandardFormat.txt,原发性胆汁性肝硬化;2级高血压病,0,15,2级高血压病,Si,原发性胆汁性肝硬化;2级高血压病,Si
132,dataset/luohu/text/text4_StandardFormat.txt,中危,17,18,中危,DT,,
133,dataset/luohu/text/text4_StandardFormat.txt,降压药物治疗,86,91,降压药物治,Tr,降压药物治疗,Tr
134,dataset/luohu/text/text4_StandardFormat.txt,右上腹部不适2,107,113,右上腹部不适,Sy,右上腹部不适2,Sy
135,dataset/luohu/text/text4_StandardFormat.txt,贫血貌,183,185,贫血貌,Sy,贫血貌,Si
136,dataset/luohu/text/text4_StandardFormat.txt,双肺,224,225,,,双肺,Bo
137,dataset/luohu/text/text51_StandardFormat.txt,左侧半卵圆中心,66,72,左侧半卵圆中心,DT,左侧半卵圆中心,Sy
138,dataset/luohu/text/text51_StandardFormat.txt,尿毒症维持性血液透析,102,111,尿毒症维持性血液透析,Tr,尿毒症维持性血液透析,Si
139,dataset/luohu/text/text51_StandardFormat.txt,乏力,116,117,,,乏力,Sy
140,dataset/luohu/text/text51_StandardFormat.txt,慢性病容,135,138,慢性病容,Sy,,
141,dataset/luohu/text/text51_StandardFormat.txt,伸舌轻度右偏,179,184,伸舌轻度右偏,Sy,,
142,dataset/luohu/text/text51_StandardFormat.txt,心界左下扩大,199,204,心界左下扩大,Sy,,
143,dataset/luohu/text/text51_StandardFormat.txt,二尖瓣区,223,226,二尖瓣区,Bo,,
144,dataset/luohu/text/text51_StandardFormat.txt,Ⅱ-Ⅲ/6吹风样收缩期杂音,230,242,Ⅱ-Ⅲ/6吹风样收缩期杂音,Sy,吹风样收缩期杂音,Sy
145,dataset/luohu/text/text51_StandardFormat.txt,左下肢留置股静脉透析导管,253,264,左下肢留置股静脉透析导管,Sy,左下肢留置股静脉透析导管,Si
146,dataset/luohu/text/text51_StandardFormat.txt,双侧侧脑室轻度脑积水,327,336,双侧侧脑室轻度脑积水,Si,双侧侧脑室轻度脑积水,Sy
147,dataset/luohu/text/text51_StandardFormat.txt,平均RBC体积,470,476,平均RBC体积,Ch,RBC体积,Ch
148,dataset/luohu/text/text51_StandardFormat.txt,平均RBC血红蛋白含量,486,496,平均RBC血红蛋白含量,Ch,RBC血红蛋白含量,Ch
149,dataset/luohu/text/text51_StandardFormat.txt,平均RBC血红蛋白浓度,505,515,平均RBC血红蛋白浓度,Ch,RBC血红蛋白浓度,Ch
150,dataset/luohu/text/text55_StandardFormat.txt,稳定型心绞痛,6,11,稳定型心绞痛,Si,稳定型心绞痛,DT
151,dataset/luohu/text/text55_StandardFormat.txt,血压,119,120,,,血压,Ch
152,dataset/luohu/text/text55_StandardFormat.txt,第五肋间左锁骨中线内侧0.5~1.0厘米,196,215,,,第五肋间左锁骨中线内侧0.5~1.0厘米,Bo
153,dataset/luohu/text/text5_StandardFormat.txt,尿黄2,85,87,尿黄,Sy,尿黄2,Sy
154,dataset/luohu/text/text5_StandardFormat.txt,高血压病2级,120,125,血压病2级,Si,高血压病2级,Si
155,dataset/luohu/text/text5_StandardFormat.txt,中危组,127,129,中危组,DT,中危组,Tr
156,dataset/luohu/text/text5_StandardFormat.txt,降压药物治疗,170,175,降压,Tr,降压药物治疗,Tr
157,dataset/luohu/text/text5_StandardFormat.txt,心慌,229,230,心慌,Sy,,
158,dataset/luohu/text/text5_StandardFormat.txt,睡眠欠佳,249,252,睡眠欠佳,Sy,,
159,dataset/luohu/text/text5_StandardFormat.txt,体重,262,263,体重,Bo,,
160,dataset/luohu/text/text5_StandardFormat.txt,舌质暗红,341,344,舌质暗红,Sy,,
161,dataset/luohu/text/text5_StandardFormat.txt,舌苔白腻,346,349,舌苔白腻,Sy,,
162,dataset/luohu/text/text5_StandardFormat.txt,脉弦细,351,353,脉弦细,unct,,
163,dataset/luohu/text/text5_StandardFormat.txt,腹部,401,402,腹部,Bo,,
164,dataset/luohu/text/text5_StandardFormat.txt,肠型及蠕动波,416,421,肠型及蠕动波,Sy,,
165,dataset/luohu/text/text5_StandardFormat.txt,腹肌软,423,425,腹肌软,unct,,
166,dataset/luohu/text/text5_StandardFormat.txt,反跳痛,431,433,跳痛,Sy,反跳痛,Sy
167,dataset/luohu/text/text5_StandardFormat.txt,腰椎3-5椎旁有压痛,465,474,腰椎3-5椎旁,Bo,腰椎3-5椎旁有压痛,Sy
168,dataset/luohu/text/text5_StandardFormat.txt,腰椎3-5椎旁有压痛,465,474,压痛,Sy,腰椎3-5椎旁有压痛,Sy
169,dataset/luohu/text/text5_StandardFormat.txt,TORCH阴性,515,521,,,TORCH阴性,unct
170,dataset/luohu/text/text5_StandardFormat.txt,肝纤三项,616,619,肝纤,Ch,肝纤三项,Ch
171,dataset/luohu/text/text5_StandardFormat.txt,淋巴细胞,649,652,,,淋巴细胞,Bo
172,dataset/luohu/text/text5_StandardFormat.txt,凝血酶时间,690,694,凝血酶时间,Ch,,
173,dataset/luohu/text/text5_StandardFormat.txt,总胆汁酸,706,709,总胆汁酸,Ch,总胆汁酸,Tr
174,dataset/luohu/text/text5_StandardFormat.txt,免疫球蛋白G,731,736,免疫球蛋白,Ch,免疫球蛋白G,Ch
175,dataset/luohu/text/text5_StandardFormat.txt,免疫球蛋白M,746,751,免疫球蛋白,Ch,免疫球蛋白M,Ch
176,dataset/luohu/text/text5_StandardFormat.txt,免疫球蛋白A,760,765,免疫球蛋白,Ch,免疫球蛋白A,Ch
177,dataset/luohu/text/text5_StandardFormat.txt,乙肝二对半,774,778,乙肝二对半,Ch,,
178,dataset/luohu/text/text5_StandardFormat.txt,乙肝表面抗体定量,780,787,乙肝表面抗体定量,Ch,乙肝表面抗体定量,Sy
179,dataset/luohu/text/text5_StandardFormat.txt,乙肝核心抗体定量,820,827,乙肝核心抗体定量,Ch,乙肝核心抗体定量,Sy
180,dataset/luohu/text/text5_StandardFormat.txt,IV型胶原,856,860,IV型胶原,Ch,,
181,dataset/luohu/text/text5_StandardFormat.txt,透明质酸,872,875,透明质酸,Ch,,
182,dataset/luohu/text/text5_StandardFormat.txt,双侧踝关节及跗骨骨质疏松,892,903,双侧踝关节及跗骨骨质疏松,Si,双侧踝关节及跗骨骨质疏松,Sy
183,dataset/luohu/text/text5_StandardFormat.txt,肝胆胰,916,918,肝胆胰,Bo,肝胆胰,Sy
