晕	-0.022126	-0.542258	-0.524679	-0.404810	0.187251	-0.176360	-0.416669	0.572726	0.207593	-0.159154	-0.202891	0.017200	-0.162076	0.098705	-0.207224	0.186598	0.644934	-0.398518	0.210112	0.088258	0.342228	0.356654	0.663172	0.065317	0.594775	0.023205	-0.637135	0.418672	0.308705	-0.293156	0.565542	0.271198	0.174439	-0.259626	0.311810	-0.186950	-0.515598	-0.313135	0.395100	-0.422719	-0.328506	-0.003188	-0.668381	-0.075326	-0.270450	0.239001	-0.341832	-0.475728	-0.259234	-0.529435	Sy-I
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
分	-0.131905	0.017418	-0.299190	0.003922	-0.590145	0.203526	0.258663	0.172945	-0.015571	0.398989	-0.402827	0.225635	-0.195005	0.016607	0.079180	-0.341670	0.318286	-0.149674	0.331602	-0.312226	0.152689	-0.128622	-0.030071	0.026504	-0.390023	0.449661	-0.284327	0.026346	-0.672713	-0.304713	-0.181607	-0.541919	-0.113888	-0.271481	-0.281577	0.244094	-0.376403	-0.051988	-0.050766	-0.131148	0.029899	0.248092	0.167330	0.258371	0.511100	0.489113	0.064889	-0.294762	-0.279771	0.270569	O
钟	0.198474	-0.212380	-0.608168	-0.177030	-1.084693	-0.201365	-0.449612	-0.383178	-0.618979	1.301058	-0.648169	0.575537	-0.516439	-0.834483	0.398818	0.378893	1.699403	-0.074548	0.355835	-0.014850	0.375679	0.284841	0.485015	0.839867	-0.258266	0.076369	-0.853993	-0.974407	-1.009231	0.341026	-0.045434	1.325077	0.485435	-0.534627	0.113307	0.317100	-0.433376	-0.343402	-0.492843	-1.027332	-0.186493	0.380380	-0.716445	-0.840508	-0.061860	0.181220	-0.719287	-0.890023	0.043461	0.042953	O
。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
																																																			
后	-0.104686	-0.071469	-0.023803	-0.145819	-0.080070	0.465533	0.016220	-0.098209	-0.112330	-0.282284	0.030492	0.464694	-0.030082	-0.049222	0.049946	0.055001	0.222968	-0.250712	-0.380440	0.258213	-0.131851	0.095680	-0.138207	0.231619	-0.045824	0.123125	-0.088628	-0.070340	-0.284527	0.091428	0.182394	0.159044	-0.489163	-0.307641	0.291274	-0.327503	-0.285629	0.053822	-0.208942	-0.251832	0.040146	0.117080	-0.300014	0.268646	0.183839	-0.199503	0.074922	-0.013016	-0.202738	0.028909	O
疼	-0.063051	0.245123	-0.161457	0.188132	-0.184917	-0.140965	-0.060787	0.116404	-0.192944	-0.628981	0.195520	-0.083671	-0.097862	-0.326086	-0.361879	0.726182	0.474335	0.250995	-0.535487	0.463291	0.003530	0.010970	-0.017523	-0.319773	0.599727	0.744209	-0.745768	0.470424	-0.089316	0.118758	0.598430	0.544828	0.053572	-0.417134	0.331275	-0.098268	0.117117	-0.601745	0.105830	-0.410529	-0.654817	-0.440119	-0.278272	0.193039	-0.047440	-0.083968	0.072703	-0.156498	-0.311215	-0.436355	Sy-B
痛	0.163473	0.377304	-0.117544	0.088628	-0.103927	-0.263283	-0.233817	0.281086	-0.201166	-0.197342	0.083166	0.185094	-0.035198	-0.190459	-0.021599	0.003585	0.436826	-0.032794	-0.195873	0.242862	0.008306	-0.026464	-0.293042	-0.004947	0.294554	0.384226	-0.485891	0.368715	0.029664	-0.544454	0.183538	-0.017210	0.165785	-0.002764	0.122791	-0.053413	-0.122410	-0.383922	-0.044818	-0.371526	-0.318216	-0.325955	-0.221439	0.145688	-0.501243	0.119017	-0.217983	-0.352906	-0.214400	-0.163277	Sy-I
胸	-0.393060	0.425718	-0.113261	-0.420692	0.311269	-0.405893	-0.033788	0.723299	-0.418642	0.460573	0.181654	0.008802	0.047067	0.121598	0.131121	0.389770	0.376441	-0.120298	-0.063646	0.169291	-0.305687	0.255072	-0.483976	-0.140182	0.375960	-0.112117	-0.322560	0.508590	0.366599	0.415280	0.131579	-0.278185	-0.156124	-0.223791	0.013175	-0.168988	-0.393461	-0.455808	0.206914	0.226927	0.420899	-0.370741	-0.174868	0.051208	0.179642	0.382091	-0.043968	-0.301928	-0.233241	0.287953	Sy-B
闷	-0.335271	-0.327857	-0.481976	-0.419407	-0.132377	-0.638940	0.037797	0.495790	-0.396062	0.105932	0.198261	0.070705	-0.173187	-0.157118	0.492971	0.193981	1.180482	-0.261885	-0.147865	-0.079549	0.358479	0.704615	-0.408017	0.070310	0.372216	-0.154593	-0.621268	0.572078	0.443437	-0.016701	0.291492	0.322809	0.079038	-0.479104	0.312657	-0.306297	-0.022849	-0.441363	0.770648	-0.010913	0.183364	-0.626412	-0.707701	0.201878	-0.007608	0.246431	-0.691372	-0.161292	-0.481465	-0.254378	Sy-I
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
小	0.163001	0.006206	-0.576872	0.113557	-0.227850	0.010900	-0.171475	-0.120443	-0.246896	0.140090	0.185028	0.047229	0.041862	0.203241	0.110664	0.184401	-0.105748	0.013830	0.011299	0.008459	0.013831	0.252698	0.016899	-0.374144	0.007315	0.226325	-0.378692	0.474174	-0.813248	0.034787	0.404309	-0.063761	-0.270756	0.328918	-0.154073	0.094507	-0.143776	0.433060	-0.431817	-0.433781	0.084486	-0.001984	0.105811	-0.061227	0.227538	0.308686	-0.507730	-0.149098	-0.343513	-0.084501	O
时	-0.139881	-0.306468	-0.348440	0.109640	-0.279528	-0.401167	0.190646	0.126747	-0.110307	-0.091580	-0.138723	0.208377	-0.166168	0.057820	-0.020820	0.174899	0.221035	-0.392535	-0.185276	0.306691	0.059857	0.281708	0.093721	0.491349	0.069745	0.156465	-0.007357	0.130438	-0.556231	0.317738	0.345997	-0.017247	-0.032841	0.030665	0.155059	-0.025132	-0.288732	-0.456410	-0.067458	0.046859	-0.034163	0.116581	-0.515175	-0.242006	0.451827	0.025621	-0.251690	-0.289996	-0.142036	-0.385012	O
于	-0.546634	-0.211212	0.180739	-0.099371	-0.147220	0.111486	-0.217153	0.333130	-0.339509	0.095429	0.065901	-0.138496	-0.254967	-0.002696	-0.118273	-0.118928	-0.219658	-0.360331	0.050434	0.110908	0.140665	0.153621	-0.678014	0.590729	-0.249157	0.226594	-0.520451	-0.211067	-0.231639	0.456944	0.572572	-0.053736	-0.268927	-0.045375	0.148010	-0.257455	-0.178212	-0.027153	-0.237134	-0.378010	0.014663	0.536442	-0.311478	-0.112509	-0.052938	-0.119733	0.126488	-0.142726	0.266979	0.023824	O
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
@	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
@	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
收	0.133371	-0.104363	-0.936809	0.399572	-0.224131	-0.098640	-0.159018	-0.240480	-0.222969	-0.383942	-0.106500	-0.121365	-0.561389	0.413867	0.287243	-0.127710	-0.069185	-0.688152	-0.023578	-0.362042	-0.445157	1.111191	-0.573513	0.122065	-0.910725	0.467074	-0.398818	-1.083995	0.109850	-0.290108	0.436966	0.323773	-0.664642	-0.405650	0.588876	-0.638769	0.247906	-0.444552	0.911419	0.204485	0.019380	0.347294	0.157367	0.184981	-0.119539	0.243606	-0.349216	-0.349196	0.049850	0.431136	O
入	-0.041817	-0.149104	-0.544474	-0.233957	-0.314401	-0.053057	-0.159904	-0.263807	-0.004383	-0.536068	0.002646	0.131619	-0.159580	-0.062269	0.095153	-0.432099	-0.200696	-0.571880	-0.069219	0.294288	-0.088568	0.167009	-0.307702	-0.184129	-0.250618	0.121008	-0.455723	-0.169145	-0.320863	0.052053	0.291587	0.009738	-0.419729	-0.196958	0.154652	-0.056451	-0.290692	-0.357477	0.412484	-0.115476	0.156022	0.301528	-0.355935	0.411620	0.189385	0.199627	0.082540	-0.336680	-0.020506	-0.070522	O
院	-0.125712	0.060655	-0.515162	-0.370344	-0.227620	0.032317	-0.160379	-0.285933	-0.083434	-0.318555	0.134514	0.208183	-0.399590	-0.017038	0.087927	-0.190864	-0.218106	-0.833556	-0.228386	0.191519	0.041887	-0.028114	-0.429196	-0.030115	-0.226821	-0.331446	-0.266587	0.126177	-0.374344	0.062135	0.151455	-0.068180	-0.476848	-0.125413	0.355238	-0.206421	-0.195126	-0.290941	0.324014	-0.108876	0.007542	0.232001	-0.408314	0.105470	0.270475	0.108646	0.205223	-0.249744	0.015216	-0.009929	O
																																																			
女	-0.384153	-0.449407	-0.000619	-0.329871	-0.013730	-0.254459	-0.055858	-0.750129	0.170088	-0.157367	-0.700627	-0.048712	-0.920006	-0.581513	0.100569	-0.959233	-0.544848	-0.229195	0.457295	-0.629492	-0.271803	0.053673	-0.313085	0.486210	0.306602	0.681899	-0.671479	0.055298	0.242719	-0.334778	0.712519	0.067713	-0.416941	-0.359688	0.144091	-0.727035	-0.088024	-0.381225	-0.585214	-0.695834	0.174711	-0.170360	0.143862	0.320878	-0.055447	-0.493701	-0.032973	0.000014	-0.405085	-0.329773	O
性	-0.095533	-0.067222	-0.140703	0.128773	0.218588	-0.178781	0.253661	0.040975	-0.008195	-0.082856	-0.155454	0.080127	-0.267406	-0.254354	0.094201	-0.516125	-0.051161	0.057488	0.110829	-0.283675	-0.301842	-0.225764	-0.380019	0.342906	-0.010047	0.493216	-0.410755	0.131451	0.447149	-0.079720	0.291320	-0.378596	-0.439065	0.092836	-0.188651	0.078571	-0.254497	0.096824	-0.138918	0.131438	0.002214	-0.246365	-0.330390	0.367284	-0.526000	0.076973	-0.060376	-0.101708	0.009696	0.103741	O
,	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
家	-0.451451	-1.050321	0.212058	-0.363337	-0.260797	0.451605	-0.060525	-0.325660	0.419481	0.121563	0.364312	-0.045029	-0.523299	-0.151961	0.285270	0.653283	-0.428425	-0.374757	0.285290	-0.416117	0.280641	-0.319241	0.256974	0.694652	-0.274990	0.363362	0.028911	0.643258	-0.018100	0.168210	0.560877	0.211858	0.222130	-0.034005	0.984226	-0.745285	-0.356740	0.135240	-0.555311	0.358363	-0.163679	0.038987	0.227040	0.037799	-0.444166	-0.480893	-0.762060	-0.403371	-0.728548	0.463906	O
住	-0.320576	0.028915	-0.586033	-0.480406	-0.299744	-0.322322	-0.267782	-0.258958	-0.252917	-0.558693	0.241999	0.455313	-0.273793	0.253709	0.499278	-0.330701	0.080332	-0.458009	0.096529	-0.016405	-0.615943	0.010318	-0.627918	0.575975	-0.188773	-0.551972	0.056381	-0.403548	-0.330055	0.088072	0.504544	0.266893	-0.285849	-0.512442	0.842806	-0.359687	-0.193506	0.074440	0.630738	0.162843	-0.173105	0.859627	0.440519	0.305611	-0.004680	0.277707	0.346826	-0.502133	0.096991	-0.010439	O
陈	-0.766231	-0.159661	0.161583	-0.246452	-0.031296	-0.566344	-0.889575	-0.195656	-0.829305	0.475288	0.012969	-0.250590	0.280040	0.206836	0.427816	0.545536	-0.051631	-1.226057	-0.611344	-0.796530	-0.569167	-0.208220	0.260580	-0.288455	0.111842	0.248694	-1.060305	0.504450	0.562196	-0.519476	0.661608	-0.121991	-0.200061	-0.876654	0.050992	0.297821	0.887893	-0.215096	-0.845071	0.750277	0.575644	-0.670830	1.001929	-0.565394	0.195787	-0.279837	0.117240	0.689229	-0.336907	-0.215696	O
栅	-1.158093	-0.204801	0.185099	-0.579281	1.816449	-0.888143	-1.001065	0.016625	0.815830	0.003434	0.504273	-0.384541	-0.297473	-0.040544	0.633651	-0.370170	-0.514113	-1.131675	-0.742520	-1.777818	0.497482	0.051441	-1.235899	1.835163	0.241905	0.163512	-0.994439	0.177000	0.266681	0.210348	0.096402	0.004554	-2.039388	-0.103198	0.005564	-0.612327	-0.344010	-0.757473	0.211346	-0.234792	-0.425661	0.374451	-0.114695	1.598342	-0.730734	0.176459	-0.510138	1.916081	-0.871247	-0.053936	O
子	-0.194875	-0.410271	-0.181680	-0.368213	0.234061	0.089878	-0.175211	-0.236807	-0.761329	0.285960	0.298130	0.454780	-0.158292	0.157427	-0.035126	-0.108363	-0.008046	-0.169272	-0.643713	-0.124212	0.044065	0.536323	-0.173686	0.205747	-0.169389	0.297168	0.109951	-0.256960	-0.297542	0.271105	0.017129	0.375081	-0.723331	-0.032289	0.070488	-0.394227	-0.574649	-0.167273	-0.033613	0.032269	-0.131963	-0.004895	0.242498	0.146485	-0.291763	0.381510	-0.271722	0.245192	-0.259432	0.776536	O
乡	-0.714389	-0.051384	0.013642	-1.947666	-0.148809	0.228455	-1.044696	-0.071045	1.835315	-0.423272	0.091051	0.798979	1.117209	-1.520279	0.180218	0.224066	-0.728867	0.968490	-0.633935	-1.851612	-0.462914	-0.517117	-1.654729	2.161221	-0.014881	0.635144	-2.151819	-0.198368	-0.189568	0.059998	0.137451	2.471673	-2.304004	1.333365	1.317903	-1.954754	-0.628715	0.240744	-0.182188	0.481408	-0.468253	1.375649	1.203600	1.816636	-0.687955	0.421922	-1.051562	0.539132	-0.519670	-0.829337	O
化	0.292447	-0.311657	-0.370015	0.272711	0.181000	0.078560	0.362511	-0.089181	-0.074687	0.075750	0.084648	0.094174	-0.336738	0.065624	0.045326	0.192797	0.801433	-0.157575	0.067989	-0.360956	-0.324149	-0.107666	-0.113474	-0.105532	-0.082682	-0.008070	-0.059448	0.224932	0.065863	-0.083457	0.368871	-0.296603	-0.728024	-0.083022	-0.307269	0.091982	-0.533980	-0.157133	-0.276407	0.135331	0.227526	0.032331	0.200053	0.074248	0.310840	0.118967	0.365215	0.321970	-0.031035	-0.360665	O
育	0.022353	-0.537376	-0.028443	-0.088346	0.409657	0.264277	-0.081264	-0.961646	0.002516	0.024253	-0.195959	0.222822	-0.445018	0.522510	-0.119643	-0.399111	-0.322029	0.301661	0.530939	-0.311918	-0.285246	0.234065	0.216084	0.310642	-0.375682	0.335563	-0.772423	-0.911505	-0.472420	0.008460	0.017179	0.177521	-0.520609	0.119713	0.352201	0.086913	-0.345112	-0.190534	-0.131121	-0.350230	-0.408113	0.252509	0.523343	0.611845	0.252099	-0.238266	-0.531532	-0.416526	-0.663066	-0.121421	O
沟	0.435191	0.295377	0.869406	0.003677	0.342013	-0.626258	-0.573659	-1.152360	1.448080	-0.099749	0.450072	-0.150550	-1.384868	0.554792	0.801032	0.317881	1.103420	-1.115960	-0.171021	-0.840865	-1.045073	0.518323	0.971765	0.784809	1.399710	0.729210	-0.734723	-0.483752	-0.329816	0.051597	0.688531	-0.494842	0.735171	0.079499	-0.804645	-0.567320	-0.656096	-0.463759	0.222106	0.622550	-1.111282	1.075099	-0.774075	0.045494	0.257956	-0.041962	-0.256692	0.317118	-0.179705	0.101090	O
村	-0.338968	0.120415	-0.401801	-1.830075	0.108878	-0.619250	-1.111652	0.074353	0.733722	-1.005736	-0.278802	0.395678	1.029025	-1.343243	1.207925	-0.607740	-1.149158	0.725259	-0.317539	-0.304847	-0.030332	0.005814	-0.015443	0.488243	1.120689	0.079796	-2.807062	-0.489194	-0.210492	0.315251	1.420845	1.332887	-1.514184	-0.887675	1.388380	-0.896574	0.388125	-0.302531	-0.749641	-0.922432	-1.182090	0.761115	-0.249132	0.741578	-0.041663	0.929326	-0.114097	1.077305	-0.578751	-0.802423	O
。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
主	-0.062679	0.068451	-0.022175	-0.327828	0.056815	0.664411	0.158966	0.376127	-0.190858	-0.193173	0.099065	0.068345	0.103186	-0.321231	0.092085	-0.116563	0.461897	-0.375502	0.555138	-0.285091	-0.001655	0.168809	0.033656	0.582974	0.558325	-0.217723	-0.342132	0.224005	-0.192489	-0.362975	-0.030560	0.042902	-0.615471	-0.626224	0.040694	-0.169220	0.025934	-0.013495	-0.224805	-0.179695	0.224950	0.031961	-0.047185	0.119124	0.036178	-0.144818	0.059698	0.218380	-0.285986	-0.481259	O
因	-0.170402	-0.456978	-0.376195	-0.251548	-0.057954	-0.291280	-0.114642	-0.020288	0.157066	-0.464896	-0.183600	0.108770	-0.292329	-0.394389	0.062233	-0.402649	-0.268844	-0.495936	0.029075	-0.169270	-0.247162	0.277766	-0.537661	0.186174	0.156847	0.160281	-0.440729	0.163955	0.083058	-0.046026	0.378630	0.113333	-0.353574	-0.093052	-0.166368	-0.218674	0.023974	-0.529568	-0.150822	-0.627059	-0.026751	-0.112145	-0.468536	0.089116	-0.084569	-0.348403	0.282171	-0.243628	-0.113047	-0.129623	O
右	0.026066	0.117166	0.352945	-0.066008	0.066649	0.126017	-0.424846	0.172765	-0.053681	-0.154802	0.379408	-0.067734	0.127849	-0.113907	0.004315	0.118093	0.104198	-0.310070	-0.049620	-0.052449	-0.274764	0.187275	-0.410665	-0.021498	0.234004	0.253685	-0.431763	0.328152	-0.243049	-0.123110	0.441187	0.087490	-0.211250	-0.271362	-0.172282	-0.037937	0.261715	-0.084986	-0.422594	-0.039003	-0.292936	-0.148120	-0.420709	0.126791	-0.245473	0.340633	0.206632	-0.149535	0.251929	0.192145	Bo-B
股	-0.156573	0.774973	0.533844	-0.673835	0.355367	-0.738636	-1.268216	-0.282512	-0.224107	0.329967	0.713204	0.926081	-0.137659	-0.107199	0.882021	0.932669	-0.266594	0.011398	0.497688	0.233091	-0.813416	-0.883873	0.017880	-0.529681	0.426450	0.601585	-0.781548	-0.151006	0.061477	-0.870686	0.937325	0.373224	-0.592794	-0.595148	0.094515	0.869656	0.306781	-0.034289	-0.617113	-0.437817	-0.228727	1.407277	-0.306519	-0.224399	-0.530394	0.412001	-0.353628	0.200347	0.253910	-0.009770	Bo-I
