# 0.000000
脉	0.447411	0.123191	-0.022935	0.131982	-0.325846	0.381073	-0.067205	0.383321	-0.600856	0.152032	0.428179	-0.411531	-0.121138	0.581642	0.409558	-0.146256	-0.011605	-0.378705	0.261682	-0.480750	-0.001318	-0.092415	-0.028333	0.278003	0.359717	0.344957	-0.289851	-0.327874	-0.287328	-0.235330	0.098068	-0.706861	-0.263383	-0.485130	0.110113	0.203760	-0.242422	0.246929	0.174817	-0.071245	0.055984	0.287864	-0.032494	0.183038	0.380938	0.561355	0.010143	0.222331	0.534493	-0.646772	Ch-B/0.477297	Bo-B/0.000644	Bo-I/0.002675	Ch-B/0.477297	Ch-I/0.006941	DT-B/0.000058	DT-I/0.000030	O/0.108519	Si-B/0.003218	Si-I/0.009942	Sy-B/0.008484	Sy-I/0.378207	Tr-B/0.001716	Tr-I/0.002145	unct-B/0.000069	unct-I/0.000055
供	0.759685	0.552619	-1.952108	0.236351	-0.180908	-0.066766	0.390064	0.712666	-0.061802	-0.855248	0.891816	-1.007826	-0.182629	1.935019	0.296175	0.151730	-0.000497	-0.604846	0.117051	-1.129637	0.140235	0.161645	-1.172120	0.008978	-0.566061	0.646139	0.683111	1.146824	1.249631	0.916334	-0.086622	0.616354	-1.279907	-1.239853	-0.061750	-0.418222	-0.069309	0.545636	0.091845	-0.804078	-0.293401	-0.034777	-0.175856	-0.994989	0.693852	-0.783625	-0.159520	-0.295970	0.815552	-1.005547	Ch-I/0.474338	Bo-B/0.000221	Bo-I/0.002826	Ch-B/0.001234	Ch-I/0.474338	DT-B/0.000012	DT-I/0.000023	O/0.113404	Si-B/0.001052	Si-I/0.013517	Sy-B/0.002484	Sy-I/0.386702	Tr-B/0.000375	Tr-I/0.003664	unct-B/0.000038	unct-I/0.000110
血	0.299234	0.007164	-0.435330	0.083621	0.009532	-0.095644	0.200203	0.107323	-0.158423	-0.120783	0.090605	0.323545	-0.043610	0.432572	0.116556	-0.126535	0.391550	-0.546264	-0.117300	-0.233797	0.084665	-0.294424	-0.247008	-0.115437	0.055810	0.293308	0.092350	-0.072468	-0.130520	-0.152037	-0.042595	-0.136404	-0.185801	0.195481	-0.061289	-0.046693	-0.226029	0.182706	-0.245034	-0.086654	0.259472	-0.008449	-0.232732	0.289510	0.227755	0.269701	0.187134	-0.347103	-0.195699	0.071403	Ch-I/0.416550	Bo-B/0.000009	Bo-I/0.000260	Ch-B/0.000750	Ch-I/0.416550	DT-B/0.000001	DT-I/0.000002	O/0.184626	Si-B/0.000008	Si-I/0.014388	Sy-B/0.000628	Sy-I/0.379736	Tr-B/0.000000	Tr-I/0.002885	unct-B/0.000002	unct-I/0.000155
不	0.020551	-0.155167	-0.053555	-0.101103	-0.302430	-0.204659	0.244044	0.135096	0.158843	-0.093028	0.444584	-0.107079	-0.250079	0.158337	0.083022	0.154455	0.163108	0.037862	-0.204141	-0.011587	0.007474	0.346912	-0.282123	0.241364	-0.182860	0.165848	-0.000348	0.252048	-0.301280	-0.057005	0.120220	-0.372448	0.291310	-0.137349	0.109727	-0.027050	-0.010824	-0.046862	-0.345192	-0.042748	-0.357909	-0.378271	-0.587553	0.075225	0.207611	0.031785	0.054297	-0.481983	-0.445107	-0.299280	O/0.914737	Bo-B/0.000010	Bo-I/0.000004	Ch-B/0.000001	Ch-I/0.001951	DT-B/0.000000	DT-I/0.000000	O/0.914737	Si-B/0.000005	Si-I/0.003292	Sy-B/0.000000	Sy-I/0.079706	Tr-B/0.000000	Tr-I/0.000021	unct-B/0.000000	unct-I/0.000271
足	-0.257619	0.515879	-0.256462	0.469042	-0.452915	0.721442	0.124148	-0.154547	0.178635	-0.091471	0.294724	-0.576100	0.118703	0.649652	0.140938	0.656934	-0.281203	-0.751491	-0.243271	-0.449586	-0.351674	-0.111668	-1.200479	-0.083947	0.094506	0.615471	0.100310	0.167592	0.347330	-0.246655	0.288195	0.019393	0.019555	-0.298475	-0.276251	0.129372	0.032441	0.092342	-0.260737	-0.459952	-0.138995	0.187575	-0.160887	-0.016491	-0.300881	-0.114194	-0.357352	-0.327085	0.401401	-0.537799	O/0.996507	Bo-B/0.000015	Bo-I/0.000062	Ch-B/0.000012	Ch-I/0.000025	DT-B/0.000001	DT-I/0.000000	O/0.996507	Si-B/0.000001	Si-I/0.003228	Sy-B/0.000000	Sy-I/0.000139	Tr-B/0.000001	Tr-I/0.000002	unct-B/0.000001	unct-I/0.000007
?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/0.997981	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000070	Ch-I/0.000001	DT-B/0.000029	DT-I/0.000000	O/0.997981	Si-B/0.000925	Si-I/0.000961	Sy-B/0.000002	Sy-I/0.000009	Tr-B/0.000007	Tr-I/0.000000	unct-B/0.000012	unct-I/0.000002
低	0.209818	-0.241766	-0.193970	0.601206	0.374518	0.039661	-0.240698	0.063874	-0.346227	-0.044327	0.176445	-0.267384	-0.012075	0.096455	-0.046506	0.003585	0.666141	-0.617721	0.002533	-0.747068	-0.242406	0.020584	-0.188332	0.155275	0.107898	-0.135200	-0.280226	-0.669550	0.101622	-0.143818	-0.190482	-0.053221	-0.586549	0.290222	0.387287	0.047497	-0.376409	0.514761	-0.545085	0.520855	-0.254795	0.026706	-0.513597	-0.038299	0.073041	0.061353	0.229766	-0.303002	-0.432052	-0.277348	Si-B/0.977465	Bo-B/0.000011	Bo-I/0.000000	Ch-B/0.002140	Ch-I/0.000014	DT-B/0.000005	DT-I/0.000000	O/0.018152	Si-B/0.977465	Si-I/0.002058	Sy-B/0.000074	Sy-I/0.000009	Tr-B/0.000070	Tr-I/0.000000	unct-B/0.000003	unct-I/0.000000
血	0.299234	0.007164	-0.435330	0.083621	0.009532	-0.095644	0.200203	0.107323	-0.158423	-0.120783	0.090605	0.323545	-0.043610	0.432572	0.116556	-0.126535	0.391550	-0.546264	-0.117300	-0.233797	0.084665	-0.294424	-0.247008	-0.115437	0.055810	0.293308	0.092350	-0.072468	-0.130520	-0.152037	-0.042595	-0.136404	-0.185801	0.195481	-0.061289	-0.046693	-0.226029	0.182706	-0.245034	-0.086654	0.259472	-0.008449	-0.232732	0.289510	0.227755	0.269701	0.187134	-0.347103	-0.195699	0.071403	Si-I/0.979214	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.005965	Ch-I/0.002242	DT-B/0.000000	DT-I/0.000000	O/0.012203	Si-B/0.000157	Si-I/0.979214	Sy-B/0.000061	Sy-I/0.000081	Tr-B/0.000001	Tr-I/0.000072	unct-B/0.000000	unct-I/0.000001
糖	0.154415	-0.058524	-0.483708	-0.325210	0.113141	-0.172480	-0.040784	0.139357	-0.745705	-0.264718	0.484964	0.340910	-0.271101	0.509956	-0.431367	-0.008990	0.467846	-0.684505	0.109596	-0.342697	0.365018	-0.115854	0.089631	0.438633	0.159971	0.356416	0.127201	-0.104677	0.403105	-0.184712	0.316795	0.179822	-0.552557	0.554405	-0.174474	0.220486	-0.221160	0.300276	-0.280070	-0.015522	0.326432	0.296966	0.409097	0.003819	0.512984	-0.625367	0.578817	-0.637481	-0.279444	-0.285936	Si-I/0.969779	Bo-B/0.000004	Bo-I/0.000006	Ch-B/0.000041	Ch-I/0.008246	DT-B/0.000000	DT-I/0.000000	O/0.021612	Si-B/0.000178	Si-I/0.969779	Sy-B/0.000000	Sy-I/0.000050	Tr-B/0.000000	Tr-I/0.000083	unct-B/0.000000	unct-I/0.000001
?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/0.996649	Bo-B/0.000000	Bo-I/0.000009	Ch-B/0.000011	Ch-I/0.000095	DT-B/0.000001	DT-I/0.000001	O/0.996649	Si-B/0.000012	Si-I/0.003180	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000001	unct-B/0.000006	unct-I/0.000033
②	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/0.992234	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.001212	Ch-I/0.000020	DT-B/0.000592	DT-I/0.000001	O/0.992234	Si-B/0.002428	Si-I/0.003065	Sy-B/0.000034	Sy-I/0.000001	Tr-B/0.000135	Tr-I/0.000000	unct-B/0.000242	unct-I/0.000036
高	-0.083226	0.073669	-0.493866	0.029343	-0.067513	-0.304150	-0.520951	0.265850	-0.164117	-0.231168	0.270841	-0.047429	-0.004777	0.488189	0.124960	-0.310839	0.400137	-0.505512	0.461464	-0.311199	-0.236698	0.082279	-0.207884	-0.173199	0.264827	0.396330	0.027101	-0.252597	0.143651	-0.075297	0.028529	0.210047	-0.566861	0.176143	0.108042	0.359380	-0.128209	0.132428	-0.397898	0.252518	0.324030	0.190178	-0.259162	-0.252229	-0.326099	-0.125009	0.602415	-0.383045	-0.232427	-0.081781	Si-B/0.989268	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000009	Ch-I/0.000089	DT-B/0.000166	DT-I/0.000017	O/0.004948	Si-B/0.989268	Si-I/0.005482	Sy-B/0.000001	Sy-I/0.000011	Tr-B/0.000004	Tr-I/0.000000	unct-B/0.000002	unct-I/0.000000
血	0.299234	0.007164	-0.435330	0.083621	0.009532	-0.095644	0.200203	0.107323	-0.158423	-0.120783	0.090605	0.323545	-0.043610	0.432572	0.116556	-0.126535	0.391550	-0.546264	-0.117300	-0.233797	0.084665	-0.294424	-0.247008	-0.115437	0.055810	0.293308	0.092350	-0.072468	-0.130520	-0.152037	-0.042595	-0.136404	-0.185801	0.195481	-0.061289	-0.046693	-0.226029	0.182706	-0.245034	-0.086654	0.259472	-0.008449	-0.232732	0.289510	0.227755	0.269701	0.187134	-0.347103	-0.195699	0.071403	Si-I/0.994957	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.001720	Ch-I/0.000102	DT-B/0.000000	DT-I/0.000000	O/0.000292	Si-B/0.002895	Si-I/0.994957	Sy-B/0.000024	Sy-I/0.000009	Tr-B/0.000000	Tr-I/0.000001	unct-B/0.000000	unct-I/0.000000
压	0.109428	0.425988	-0.199101	0.091004	-0.330642	-0.394197	-0.330240	0.231889	-0.084464	-0.041647	0.348769	0.162567	0.181901	0.208815	0.121772	-0.215844	0.323070	-0.273915	0.282261	-0.197025	0.155476	-0.181960	0.009600	0.039003	-0.060672	0.622043	-0.127371	-0.035823	-0.231035	-0.482917	0.074112	-0.101840	-0.201301	0.177270	0.191318	0.222203	-0.162822	-0.125513	-0.086929	-0.021245	0.113009	-0.108667	-0.010992	0.000080	-0.169333	0.090299	0.062585	-0.414960	-0.106004	-0.035724	Si-I/0.997860	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.001815	DT-B/0.000000	DT-I/0.000000	O/0.000286	Si-B/0.000000	Si-I/0.997860	Sy-B/0.000000	Sy-I/0.000016	Tr-B/0.000000	Tr-I/0.000001	unct-B/0.000018	unct-I/0.000000
病	-0.164548	0.121373	-0.140709	-0.192014	0.190030	0.087555	0.058156	0.075322	0.026717	-0.358735	0.343835	0.188104	-0.225911	0.139208	-0.126273	-0.077827	0.285500	-0.500960	0.409451	-0.247292	-0.010315	-0.391344	-0.005018	0.434191	-0.435794	0.255795	-0.104859	0.034873	0.515146	-0.063148	0.320651	-0.262607	-0.410156	-0.021850	-0.097247	0.077546	0.002845	0.189982	-0.036034	-0.117545	0.175659	-0.087633	-0.169187	0.186248	-0.412750	-0.343658	0.301216	-0.202590	-0.183255	-0.006656	Si-I/0.995507	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000353	DT-B/0.000001	DT-I/0.000001	O/0.004088	Si-B/0.000000	Si-I/0.995507	Sy-B/0.000003	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000001	unct-B/0.000000	unct-I/0.000044
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Si-I/0.924026	Bo-B/0.000000	Bo-I/0.000011	Ch-B/0.000011	Ch-I/0.000025	DT-B/0.058945	DT-I/0.002406	O/0.014132	Si-B/0.000326	Si-I/0.924026	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000009	Tr-I/0.000001	unct-B/0.000044	unct-I/0.000062
级	-0.131054	0.035064	-0.015488	-0.490142	0.363162	-0.001074	-0.503238	-0.145290	0.027059	-0.036581	0.662201	0.387867	0.224415	0.301391	0.364663	0.240567	0.134119	-1.035642	0.144930	-0.432783	0.033328	-0.050802	0.186584	-0.122802	0.337323	0.594465	0.242710	0.079033	0.422813	-0.508567	-0.445342	0.027608	-0.883943	-0.872884	0.898734	-0.243428	0.370302	0.324327	-0.242930	0.246082	-0.358394	-0.087044	0.203553	-0.126112	0.035593	0.096772	0.522491	-0.316081	0.383553	0.038449	Si-I/0.907197	Bo-B/0.000006	Bo-I/0.000006	Ch-B/0.000003	Ch-I/0.000001	DT-B/0.000002	DT-I/0.074367	O/0.018410	Si-B/0.000000	Si-I/0.907197	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000002	unct-B/0.000001	unct-I/0.000004
(	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/0.937710	Bo-B/0.000000	Bo-I/0.000011	Ch-B/0.000023	Ch-I/0.000001	DT-B/0.001425	DT-I/0.043033	O/0.937710	Si-B/0.000011	Si-I/0.017332	Sy-B/0.000041	Sy-I/0.000012	Tr-B/0.000004	Tr-I/0.000000	unct-B/0.000020	unct-I/0.000378
高	-0.083226	0.073669	-0.493866	0.029343	-0.067513	-0.304150	-0.520951	0.265850	-0.164117	-0.231168	0.270841	-0.047429	-0.004777	0.488189	0.124960	-0.310839	0.400137	-0.505512	0.461464	-0.311199	-0.236698	0.082279	-0.207884	-0.173199	0.264827	0.396330	0.027101	-0.252597	0.143651	-0.075297	0.028529	0.210047	-0.566861	0.176143	0.108042	0.359380	-0.128209	0.132428	-0.397898	0.252518	0.324030	0.190178	-0.259162	-0.252229	-0.326099	-0.125009	0.602415	-0.383045	-0.232427	-0.081781	O/0.543231	Bo-B/0.000155	Bo-I/0.000005	Ch-B/0.000020	Ch-I/0.000004	DT-B/0.349282	DT-I/0.046443	O/0.543231	Si-B/0.044338	Si-I/0.016244	Sy-B/0.000057	Sy-I/0.000063	Tr-B/0.000098	Tr-I/0.000001	unct-B/0.000030	unct-I/0.000031
危	0.209822	0.316994	-1.259659	-0.049683	0.460142	-0.213748	-1.115597	0.271161	-0.343167	-0.198942	0.044314	0.600743	-0.049878	0.343987	0.377774	-0.915307	0.270200	-1.656368	0.495031	-0.465203	-0.154738	-0.355190	0.239817	-0.149305	-0.372456	0.836669	0.318242	0.248149	1.176544	0.735621	0.146205	0.571597	-1.221399	0.018977	-0.555392	0.265886	0.235912	0.419501	-0.211480	0.242594	0.116560	0.619193	-0.697935	-0.081217	0.030973	-0.523362	-0.035527	-0.494155	-0.709750	-0.279125	O/0.540879	Bo-B/0.000577	Bo-I/0.000140	Ch-B/0.000394	Ch-I/0.000024	DT-B/0.000038	DT-I/0.399164	O/0.540879	Si-B/0.000010	Si-I/0.058313	Sy-B/0.000046	Sy-I/0.000099	Tr-B/0.000056	Tr-I/0.000070	unct-B/0.000153	unct-I/0.000037
)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/0.987569	Bo-B/0.000000	Bo-I/0.000481	Ch-B/0.000349	Ch-I/0.000131	DT-B/0.000020	DT-I/0.007654	O/0.987569	Si-B/0.000001	Si-I/0.000943	Sy-B/0.000001	Sy-I/0.000031	Tr-B/0.000003	Tr-I/0.000038	unct-B/0.000015	unct-I/0.002764
@	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/0.999993	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000001	O/0.999993	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000005
患	-0.297559	-0.292324	-0.004288	-0.167847	-0.007375	0.200336	0.105082	-0.156831	0.258051	-0.328889	0.149139	-0.274941	-0.414593	-0.318628	-0.035865	0.129366	0.295354	-0.325682	0.015626	0.299946	-0.119734	-0.055207	0.034800	0.068645	0.084323	0.033685	-0.321957	0.029420	0.003621	-0.279114	0.290275	0.011341	-0.353929	-0.212946	0.272172	-0.336662	-0.047761	0.120881	-0.326133	-0.120043	0.208579	-0.026332	-0.296286	0.185700	-0.061464	-0.405424	0.015128	-0.274715	-0.387244	-0.029484	O/0.999963	Bo-B/0.000020	Bo-I/0.000000	Ch-B/0.000014	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999963	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
者	-0.257371	-0.249603	0.057283	-0.157507	-0.066411	0.102987	0.086166	-0.019617	0.133194	-0.365047	0.222070	-0.248903	-0.431681	-0.260083	-0.128778	0.091327	0.266090	-0.361627	-0.032345	0.302589	-0.086938	0.067880	0.104366	0.109598	0.082174	0.043088	-0.325650	0.041152	-0.006895	-0.255396	0.363323	0.142358	-0.308833	-0.243583	0.294010	-0.301391	0.022934	0.140468	-0.342836	-0.129585	0.198930	-0.025447	-0.237868	0.232395	-0.085046	-0.369719	-0.017688	-0.267530	-0.359067	-0.090966	O/0.999994	Bo-B/0.000003	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999994	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
为	-0.220157	-0.193824	-0.103436	-0.129108	-0.037511	-0.087015	0.245821	0.507917	-0.086608	-0.026474	-0.011664	0.051444	-0.132529	-0.178739	-0.105807	-0.030852	-0.041801	-0.136594	0.324266	-0.094549	-0.437522	-0.132129	-0.212425	0.315566	0.331768	0.166218	0.035930	0.183546	0.120034	0.040852	0.420397	0.205264	-0.336801	-0.301370	0.050958	-0.441582	0.097790	0.024995	-0.252280	-0.070142	-0.064756	0.065029	-0.333926	-0.222093	-0.262240	-0.263181	0.064336	-0.115548	-0.231522	-0.013253	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
