# 0.000125
中	-0.135812	0.130605	0.099289	-0.140436	-0.120957	0.014579	-0.246236	-0.060613	-0.169885	-0.076851	-0.214690	-0.009863	0.273721	0.036271	0.188220	-0.179926	0.230799	0.059408	0.177611	-0.566273	-0.333483	-0.263581	-0.089960	0.517426	0.168427	-0.018050	0.062077	0.150890	-0.155380	0.191037	0.354998	0.144614	-0.270621	-0.218833	0.120234	-0.330836	-0.136585	0.053999	-0.047837	-0.126937	0.078478	0.082555	-0.168406	0.151590	0.200059	0.224094	-0.032183	-0.128673	-0.149428	0.105573	O/0.988879	Bo-B/0.009668	Bo-I/0.000001	Ch-B/0.000632	Ch-I/0.000000	DT-B/0.000008	DT-I/0.000000	O/0.988879	Si-B/0.000276	Si-I/0.000000	Sy-B/0.000342	Sy-I/0.000002	Tr-B/0.000187	Tr-I/0.000000	unct-B/0.000004	unct-I/0.000000
老	-0.137833	-0.023124	-0.371399	-0.247554	0.268076	-0.802337	-0.035854	-0.521226	0.134165	-0.205515	-0.046718	-0.412623	-0.441746	-0.149787	-0.304101	-0.873657	0.361142	-0.781930	0.889397	-0.253926	-0.375259	0.149030	0.040488	0.498460	0.132211	0.203254	-0.519010	0.666102	0.798696	0.358027	1.220498	1.029670	-0.480734	-0.937188	-0.393760	-0.016565	0.147094	0.200269	-0.357307	-0.226671	0.252072	0.136847	0.054824	0.064252	0.102601	-0.542941	0.140123	-0.252625	0.087002	-0.165123	O/0.991953	Bo-B/0.000342	Bo-I/0.002137	Ch-B/0.000206	Ch-I/0.000305	DT-B/0.000022	DT-I/0.000004	O/0.991953	Si-B/0.001830	Si-I/0.000253	Sy-B/0.002409	Sy-I/0.000319	Tr-B/0.000031	Tr-I/0.000177	unct-B/0.000010	unct-I/0.000002
年	-0.347465	-0.312161	-0.203871	0.079695	-0.229875	-0.431870	-0.480866	-0.365939	-0.279423	-0.538854	0.230731	0.061365	-0.291828	-0.321162	-0.042475	-0.441415	-0.235773	-0.534420	0.140087	-0.131868	0.056464	0.207763	-0.466201	0.423939	-0.147111	0.244359	-0.356019	0.310860	0.148749	-0.048582	0.660753	0.334532	-0.276881	-0.166858	-0.380540	-0.249848	-0.483006	-0.014347	0.087506	-0.671530	0.106093	-0.085456	-0.264525	0.025654	0.004403	-0.115446	0.456026	-0.373550	0.035835	-0.014654	O/0.998337	Bo-B/0.000003	Bo-I/0.000020	Ch-B/0.000003	Ch-I/0.000006	DT-B/0.000000	DT-I/0.000000	O/0.998337	Si-B/0.000001	Si-I/0.001179	Sy-B/0.000000	Sy-I/0.000447	Tr-B/0.000000	Tr-I/0.000004	unct-B/0.000000	unct-I/0.000000
女	-0.384153	-0.449407	-0.000619	-0.329871	-0.013730	-0.254459	-0.055858	-0.750129	0.170088	-0.157367	-0.700627	-0.048712	-0.920006	-0.581513	0.100569	-0.959233	-0.544848	-0.229195	0.457295	-0.629492	-0.271803	0.053673	-0.313085	0.486210	0.306602	0.681899	-0.671479	0.055298	0.242719	-0.334778	0.712519	0.067713	-0.416941	-0.359688	0.144091	-0.727035	-0.088024	-0.381225	-0.585214	-0.695834	0.174711	-0.170360	0.143862	0.320878	-0.055447	-0.493701	-0.032973	0.000014	-0.405085	-0.329773	O/0.998795	Bo-B/0.000020	Bo-I/0.000001	Ch-B/0.000059	Ch-I/0.000002	DT-B/0.000023	DT-I/0.000000	O/0.998795	Si-B/0.000057	Si-I/0.000841	Sy-B/0.000009	Sy-I/0.000150	Tr-B/0.000002	Tr-I/0.000000	unct-B/0.000040	unct-I/0.000001
性	-0.095533	-0.067222	-0.140703	0.128773	0.218588	-0.178781	0.253661	0.040975	-0.008195	-0.082856	-0.155454	0.080127	-0.267406	-0.254354	0.094201	-0.516125	-0.051161	0.057488	0.110829	-0.283675	-0.301842	-0.225764	-0.380019	0.342906	-0.010047	0.493216	-0.410755	0.131451	0.447149	-0.079720	0.291320	-0.378596	-0.439065	0.092836	-0.188651	0.078571	-0.254497	0.096824	-0.138918	0.131438	0.002214	-0.246365	-0.330390	0.367284	-0.526000	0.076973	-0.060376	-0.101708	0.009696	0.103741	O/0.998854	Bo-B/0.000011	Bo-I/0.000001	Ch-B/0.000002	Ch-I/0.000049	DT-B/0.000001	DT-I/0.000037	O/0.998854	Si-B/0.000000	Si-I/0.000877	Sy-B/0.000000	Sy-I/0.000103	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000065
,	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/0.999989	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999989	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000010	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
亚	-0.465631	-0.270030	-0.224949	0.040984	0.317903	-0.800002	-0.073432	0.128700	-0.911888	-0.449231	-1.206223	0.122350	-0.349717	-0.787044	-0.175286	-1.317969	0.181809	-0.188636	-0.216045	-0.724186	-0.613970	-0.380623	-0.113759	0.697013	0.399027	0.249233	-1.027813	0.087175	0.007692	0.471190	-0.208375	-0.030668	-0.578415	-0.549030	0.271847	0.046520	-0.339801	0.343251	-0.247302	-0.207305	-0.167493	-0.280241	0.541229	-0.647403	-0.311573	-0.136928	0.557600	-0.486305	-0.167195	-0.403202	O/0.969727	Bo-B/0.001703	Bo-I/0.000004	Ch-B/0.001154	Ch-I/0.000003	DT-B/0.000089	DT-I/0.000001	O/0.969727	Si-B/0.000312	Si-I/0.000002	Sy-B/0.026678	Sy-I/0.000020	Tr-B/0.000202	Tr-I/0.000002	unct-B/0.000101	unct-I/0.000001
急	-0.147828	-0.077002	-0.549117	-0.277346	-0.058028	-0.418216	0.161241	0.027195	-0.189357	-0.365668	-0.454835	0.347509	-0.459269	-0.459832	-0.210144	-0.641371	-0.162158	-0.240808	0.360821	-0.209018	-0.485111	-0.276203	-0.597720	0.250514	-0.118589	0.137746	-0.433898	0.157693	0.263814	-0.152551	0.571423	0.372780	-0.469157	0.059819	0.155213	-0.008440	0.031285	0.071202	-0.040909	0.438635	0.212043	-0.471940	-0.391903	0.139372	-0.124096	-0.007097	-0.194745	-0.399751	0.152773	0.081360	O/0.965331	Bo-B/0.000025	Bo-I/0.000134	Ch-B/0.004465	Ch-I/0.000049	DT-B/0.000027	DT-I/0.000015	O/0.965331	Si-B/0.001681	Si-I/0.000293	Sy-B/0.001118	Sy-I/0.026634	Tr-B/0.000003	Tr-I/0.000096	unct-B/0.000056	unct-I/0.000073
性	-0.095533	-0.067222	-0.140703	0.128773	0.218588	-0.178781	0.253661	0.040975	-0.008195	-0.082856	-0.155454	0.080127	-0.267406	-0.254354	0.094201	-0.516125	-0.051161	0.057488	0.110829	-0.283675	-0.301842	-0.225764	-0.380019	0.342906	-0.010047	0.493216	-0.410755	0.131451	0.447149	-0.079720	0.291320	-0.378596	-0.439065	0.092836	-0.188651	0.078571	-0.254497	0.096824	-0.138918	0.131438	0.002214	-0.246365	-0.330390	0.367284	-0.526000	0.076973	-0.060376	-0.101708	0.009696	0.103741	O/0.967530	Bo-B/0.000011	Bo-I/0.000006	Ch-B/0.000003	Ch-I/0.003651	DT-B/0.000001	DT-I/0.000066	O/0.967530	Si-B/0.000000	Si-I/0.001977	Sy-B/0.000000	Sy-I/0.026564	Tr-B/0.000000	Tr-I/0.000002	unct-B/0.000000	unct-I/0.000188
起	-0.071321	0.098475	-0.383950	0.158501	0.298916	-0.334247	-0.115991	0.858202	-0.385119	-0.337944	-0.052795	0.125314	-0.798449	-0.628341	-0.268923	-0.206673	-0.170776	-0.019791	0.732374	0.141094	0.050315	0.060944	-0.419438	0.413287	-0.002703	0.289205	-0.475304	-0.275787	0.096968	0.116057	0.968126	-0.499837	-0.195627	-0.447843	0.096674	-0.040728	-0.181709	0.016736	0.199058	0.017441	0.238410	0.249420	0.224128	0.396606	-0.501888	-0.406726	0.171791	-0.477648	-0.105602	0.314858	O/0.973686	Bo-B/0.000035	Bo-I/0.000001	Ch-B/0.000040	Ch-I/0.000428	DT-B/0.000001	DT-I/0.000001	O/0.973686	Si-B/0.000110	Si-I/0.001155	Sy-B/0.000003	Sy-I/0.024482	Tr-B/0.000014	Tr-I/0.000001	unct-B/0.000006	unct-I/0.000037
病	-0.164548	0.121373	-0.140709	-0.192014	0.190030	0.087555	0.058156	0.075322	0.026717	-0.358735	0.343835	0.188104	-0.225911	0.139208	-0.126273	-0.077827	0.285500	-0.500960	0.409451	-0.247292	-0.010315	-0.391344	-0.005018	0.434191	-0.435794	0.255795	-0.104859	0.034873	0.515146	-0.063148	0.320651	-0.262607	-0.410156	-0.021850	-0.097247	0.077546	0.002845	0.189982	-0.036034	-0.117545	0.175659	-0.087633	-0.169187	0.186248	-0.412750	-0.343658	0.301216	-0.202590	-0.183255	-0.006656	O/0.995106	Bo-B/0.000019	Bo-I/0.000001	Ch-B/0.000021	Ch-I/0.000175	DT-B/0.000001	DT-I/0.000000	O/0.995106	Si-B/0.000000	Si-I/0.001251	Sy-B/0.000070	Sy-I/0.003289	Tr-B/0.000000	Tr-I/0.000015	unct-B/0.000000	unct-I/0.000051
。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
因	-0.170402	-0.456978	-0.376195	-0.251548	-0.057954	-0.291280	-0.114642	-0.020288	0.157066	-0.464896	-0.183600	0.108770	-0.292329	-0.394389	0.062233	-0.402649	-0.268844	-0.495936	0.029075	-0.169270	-0.247162	0.277766	-0.537661	0.186174	0.156847	0.160281	-0.440729	0.163955	0.083058	-0.046026	0.378630	0.113333	-0.353574	-0.093052	-0.166368	-0.218674	0.023974	-0.529568	-0.150822	-0.627059	-0.026751	-0.112145	-0.468536	0.089116	-0.084569	-0.348403	0.282171	-0.243628	-0.113047	-0.129623	O/0.999995	Bo-B/0.000003	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999995	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
“	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O/0.999733	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000228	Ch-I/0.000000	DT-B/0.000033	DT-I/0.000000	O/0.999733	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000002	unct-I/0.000000
反	0.274051	0.184881	-0.329748	-0.414365	0.192558	-0.374377	-0.037501	-0.305293	0.104781	-0.803139	0.510669	0.664209	-0.429985	-0.435041	0.148274	0.129701	0.355300	-0.296550	0.025584	-0.289026	0.765798	-0.199251	-0.393645	0.395174	0.161104	0.475754	-0.239349	-0.249235	0.070110	-0.216284	-0.184389	-0.049344	-0.135185	0.013772	-0.194091	0.154542	-0.124081	-0.477291	-0.073600	-0.192079	-0.071150	-0.358388	-0.300843	-0.393128	-0.574459	0.243091	-0.229634	-0.156638	-0.005257	-0.048608	O/0.995875	Bo-B/0.000025	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.000095	DT-B/0.000444	DT-I/0.000028	O/0.995875	Si-B/0.000001	Si-I/0.000000	Sy-B/0.003521	Sy-I/0.000000	Tr-B/0.000004	Tr-I/0.000000	unct-B/0.000002	unct-I/0.000000
