,FilePath,Text,T_start,T_end,Annoted,AnnotET,Learned,LearnET
33,dataset/luohu/text/text13_StandardFormat.txt,止咳化痰,373,376,止咳化痰,Tr,止咳化痰,Sy
34,dataset/luohu/text/text13_StandardFormat.txt,咳嗽咳痰,399,402,,,咳嗽咳痰,Sy
35,dataset/luohu/text/text13_StandardFormat.txt,体重,449,450,体重,Bo,,
36,dataset/luohu/text/text16_StandardFormat.txt,重度骨质疏松症,41,47,重度骨质疏松症,Si,骨质疏松症,Si
37,dataset/luohu/text/text16_StandardFormat.txt,腰痛伴双下肢麻木疼痛,86,95,腰痛,Sy,腰痛伴双下肢麻木疼痛,Sy
38,dataset/luohu/text/text16_StandardFormat.txt,腰痛伴双下肢麻木疼痛,86,95,双下肢麻木疼痛,Sy,腰痛伴双下肢麻木疼痛,Sy
39,dataset/luohu/text/text16_StandardFormat.txt,高血压病'病史,116,122,高血压病,Si,高血压病'病史,Si
40,dataset/luohu/text/text16_StandardFormat.txt,血压,141,142,,,血压,Ch
41,dataset/luohu/text/text16_StandardFormat.txt,慢阻肺,160,162,慢阻肺,Si,阻肺,Bo
42,dataset/luohu/text/text16_StandardFormat.txt,万爽力,184,186,万爽力,Tr,万爽力,Sy
43,dataset/luohu/text/text16_StandardFormat.txt,反流性食管炎'病史,209,217,反流性食管炎,Si,流性食管炎'病史,Si
44,dataset/luohu/text/text16_StandardFormat.txt,耐信,222,223,耐信,Tr,,
45,dataset/luohu/text/text16_StandardFormat.txt,反酸,301,302,反酸,Sy,,
46,dataset/luohu/text/text16_StandardFormat.txt,烧心感,304,306,烧心感,Sy,心感,Si
47,dataset/luohu/text/text16_StandardFormat.txt,舌暗红,308,310,舌暗红,Sy,,
48,dataset/luohu/text/text16_StandardFormat.txt,苔薄白,312,314,苔薄白,Sy,,
49,dataset/luohu/text/text16_StandardFormat.txt,脉弦,316,317,脉弦,unct,,
50,dataset/luohu/text/text16_StandardFormat.txt,大便秘结,327,330,大便秘结,Sy,,
51,dataset/luohu/text/text16_StandardFormat.txt,双拇背伸肌力及足跖屈力,424,434,双拇背伸肌力及足跖屈力,Ch,跖屈力,Ch
52,dataset/luohu/text/text16_StandardFormat.txt,双拇背伸肌力及足跖屈力,424,434,双拇背伸肌力及足跖屈力,Ch,双拇背伸肌力,Ch
53,dataset/luohu/text/text16_StandardFormat.txt,髌周及双膝眼压痛,482,489,髌周及双膝眼压痛,Sy,双膝眼压,Ch
54,dataset/luohu/text/text16_StandardFormat.txt,侧方挤压试验,510,515,侧方挤压试验,Ch,方挤压试验,Ch
55,dataset/luohu/text/text16_StandardFormat.txt,腰3及以上椎体后滑脱,572,581,腰3及以上椎体后滑脱,Si,上椎体后滑脱,Si
56,dataset/luohu/text/text16_StandardFormat.txt,腰3及以上椎体后滑脱,572,581,腰3及以上椎体后滑脱,Si,腰3,Bo
57,dataset/luohu/text/text16_StandardFormat.txt,胸11,587,589,胸11,Bo,,
58,dataset/luohu/text/text16_StandardFormat.txt,12椎体压缩,591,596,12椎体压缩,Si,2椎体压,Ch
59,dataset/luohu/text/text16_StandardFormat.txt,腰1/2-腰5/骶1椎间盘膨出,605,619,腰1/2-腰5/骶1椎间盘膨出,Si,腰1/2-腰5/骶1椎间盘膨出,Sy
60,dataset/luohu/text/text26_StandardFormat.txt,轻度贫血,53,56,轻度贫血,Si,轻度贫血,Sy
61,dataset/luohu/text/text26_StandardFormat.txt,畏寒,71,72,畏寒,Sy,,
62,dataset/luohu/text/text26_StandardFormat.txt,传染病史,273,276,传染病史,Si,,
63,dataset/luohu/text/text26_StandardFormat.txt,阵发性干咳,301,305,阵发性干咳,Sy,发性干咳,Sy
64,dataset/luohu/text/text26_StandardFormat.txt,腹部不适,331,334,腹部不适,Sy,腹部,Bo
65,dataset/luohu/text/text26_StandardFormat.txt,睡眠欠佳,341,344,睡眠欠佳,Sy,,
66,dataset/luohu/text/text26_StandardFormat.txt,体重,352,353,体重,Bo,,
67,dataset/luohu/text/text26_StandardFormat.txt,减轻,355,356,减轻,Sy,,
68,dataset/luohu/text/text26_StandardFormat.txt,T,365,365,T,Ch,,
69,dataset/luohu/text/text26_StandardFormat.txt,双侧扁桃体I度肿大,415,423,双侧扁桃体I度肿大,Sy,双侧扁桃体,Bo
70,dataset/luohu/text/text26_StandardFormat.txt,双侧扁桃体I度肿大,415,423,双侧扁桃体I度肿大,Sy,肿大,Sy
71,dataset/luohu/text/text26_StandardFormat.txt,肌力及肌张力,509,514,肌力及肌张力,Ch,肌力,Ch
72,dataset/luohu/text/text26_StandardFormat.txt,肌力及肌张力,509,514,肌力及肌张力,Ch,肌张力,Ch
73,dataset/luohu/text/text26_StandardFormat.txt,神经反射,518,521,神经反射,Ch,,
74,dataset/luohu/text/text26_StandardFormat.txt,急诊查血常规,555,560,血常规,Ch,急诊查血常规,Ch
75,dataset/luohu/text/text26_StandardFormat.txt,LYMPH,587,591,LYMPH,Ch,PH,Ch
76,dataset/luohu/text/text26_StandardFormat.txt,左下胸膜局限性增厚粘连,645,655,左下胸膜局限性增厚粘连,Sy,左下胸膜,Bo
77,dataset/luohu/text/text26_StandardFormat.txt,左下胸膜局限性增厚粘连,645,655,左下胸膜局限性增厚粘连,Sy,局限性增厚粘连,Sy
78,dataset/luohu/text/text26_StandardFormat.txt,心脏增大,657,660,心脏增大,Si,心脏增大,Sy
79,dataset/luohu/text/text26_StandardFormat.txt,主动脉型,662,665,主动脉型,DT,主动脉型,Si
80,dataset/luohu/text/text26_StandardFormat.txt,心电图,678,680,,,心电图,Ch
81,dataset/luohu/text/text28_StandardFormat.txt,左肺下叶鳞状细胞癌术后,0,10,左肺下叶鳞状细胞癌术后,Si,鳞状细胞癌术后,Sy
82,dataset/luohu/text/text28_StandardFormat.txt,左上肺结节性质,13,19,左上肺结节,Si,左上肺结节性质,Si
83,dataset/luohu/text/text28_StandardFormat.txt,左肺下叶鳞状细胞癌术后,52,62,左肺下叶鳞状细胞癌术后,Si,左肺下,Bo
84,dataset/luohu/text/text28_StandardFormat.txt,左肺下叶鳞状细胞癌术后,52,62,左肺下叶鳞状细胞癌术后,Si,鳞状细胞癌术后,Sy
85,dataset/luohu/text/text28_StandardFormat.txt,咳嗽咳痰,67,70,咳嗽,Sy,咳嗽咳痰,Sy
86,dataset/luohu/text/text28_StandardFormat.txt,咳嗽咳痰,67,70,咳痰,Sy,咳嗽咳痰,Sy
87,dataset/luohu/text/text28_StandardFormat.txt,左肺下叶切除术,99,105,左肺下叶切除术,Si,左肺下,Bo
88,dataset/luohu/text/text28_StandardFormat.txt,化疗,111,112,化疗,Tr,化疗,Sy
89,dataset/luohu/text/text28_StandardFormat.txt,代文,137,138,代文,Tr,,
90,dataset/luohu/text/text28_StandardFormat.txt,II型糖尿病,147,152,II型糖尿病,Si,I型糖尿病,Si
91,dataset/luohu/text/text28_StandardFormat.txt,胰岛素对症治疗,166,172,胰岛素,Tr,胰岛素对症治疗,Tr
92,dataset/luohu/text/text28_StandardFormat.txt,右冠脉阻塞,183,187,右冠脉阻塞,Si,冠脉阻塞,Si
93,dataset/luohu/text/text28_StandardFormat.txt,停药,213,214,,,停药,Tr
94,dataset/luohu/text/text28_StandardFormat.txt,结核、病毒性肝炎,221,228,结核,Si,结核、病毒性肝炎,Si
95,dataset/luohu/text/text28_StandardFormat.txt,结核、病毒性肝炎,221,228,病毒性肝炎,Si,结核、病毒性肝炎,Si
96,dataset/luohu/text/text28_StandardFormat.txt,肝吸虫病、血吸虫病,230,238,肝吸虫病,Si,肝吸虫病、血吸虫病,Si
97,dataset/luohu/text/text28_StandardFormat.txt,肝吸虫病、血吸虫病,230,238,血吸虫病,Si,肝吸虫病、血吸虫病,Si
98,dataset/luohu/text/text28_StandardFormat.txt,肾病,255,256,肾病,Si,,
99,dataset/luohu/text/text28_StandardFormat.txt,慢性病史,259,262,,,慢性病史,Si
100,dataset/luohu/text/text28_StandardFormat.txt,其他重大外,265,269,,,其他重大外,Sy
101,dataset/luohu/text/text28_StandardFormat.txt,填过敏食物或药物,287,294,,,填过敏食物或药物,Si
102,dataset/luohu/text/text28_StandardFormat.txt,胸廓,359,360,胸廓,Si,胸廓,Bo
103,dataset/luohu/text/text28_StandardFormat.txt,左侧上胸部,381,385,左侧上胸部,Bo,,
104,dataset/luohu/text/text28_StandardFormat.txt,明显干湿性罗音和胸膜摩擦音,441,453,明显干湿性罗音,Sy,明显干湿性罗音和胸膜摩擦音,Sy
105,dataset/luohu/text/text28_StandardFormat.txt,明显干湿性罗音和胸膜摩擦音,441,453,胸膜摩擦音,Sy,明显干湿性罗音和胸膜摩擦音,Sy
106,dataset/luohu/text/text28_StandardFormat.txt,震颤和心包摩擦感,497,504,震颤,Sy,震颤和心包摩擦感,Sy
107,dataset/luohu/text/text28_StandardFormat.txt,震颤和心包摩擦感,497,504,心包摩擦感,Sy,震颤和心包摩擦感,Sy
108,dataset/luohu/text/text28_StandardFormat.txt,水肿,583,584,水肿,Sy,肿,Sy
109,dataset/luohu/text/text32_StandardFormat.txt,高尿酸血症,9,13,高尿酸血症,Si,,
110,dataset/luohu/text/text32_StandardFormat.txt,痛风性肾病,15,19,痛风性肾病,Si,,
111,dataset/luohu/text/text32_StandardFormat.txt,CKDII期,29,34,CKDII期,DT,,
112,dataset/luohu/text/text32_StandardFormat.txt,左肾缩小,37,40,左肾缩小,Si,,
113,dataset/luohu/text/text32_StandardFormat.txt,复踝关节疼痛,79,84,踝关节疼痛,Sy,复踝关节疼痛,Sy
114,dataset/luohu/text/text32_StandardFormat.txt,皮肤,112,113,皮肤,Bo,,
115,dataset/luohu/text/text32_StandardFormat.txt,干燥,115,116,干燥,Sy,,
116,dataset/luohu/text/text32_StandardFormat.txt,颈,126,126,颈,Bo,,
117,dataset/luohu/text/text32_StandardFormat.txt,颈静脉,129,131,,,颈静脉,Bo
118,dataset/luohu/text/text32_StandardFormat.txt,怒张,133,134,,,怒张,Sy
119,dataset/luohu/text/text32_StandardFormat.txt,心肺腹查体,136,140,心肺腹查体,Ch,心肺腹,Bo
120,dataset/luohu/text/text32_StandardFormat.txt,肿,163,163,肿,Sy,,
121,dataset/luohu/text/text32_StandardFormat.txt,双踝及足背肿胀,180,186,双踝及足背肿胀,Sy,肿胀,Sy
122,dataset/luohu/text/text32_StandardFormat.txt,双踝及足背肿胀,180,186,双踝及足背肿胀,Sy,双踝,Bo
123,dataset/luohu/text/text32_StandardFormat.txt,左足背皮温稍高,196,202,左足背皮温稍高,Sy,左足背皮温,Bo
124,dataset/luohu/text/text32_StandardFormat.txt,辅肋检查,209,212,辅肋检查,Ch,,
125,dataset/luohu/text/text32_StandardFormat.txt,Scr,229,231,Scr,Ch,,
126,dataset/luohu/text/text32_StandardFormat.txt,UA,244,245,UA,Ch,,
127,dataset/luohu/text/text32_StandardFormat.txt,CH,258,259,CH,Ch,,
128,dataset/luohu/text/text35_StandardFormat.txt,诺和龙片,63,66,诺和龙片,Sy,诺和龙片,Tr
129,dataset/luohu/text/text35_StandardFormat.txt,搬重物后出,100,104,,,搬重物后出,Sy
130,dataset/luohu/text/text35_StandardFormat.txt,规诊疗,132,134,,,规诊疗,Tr
131,dataset/luohu/text/text35_StandardFormat.txt,上述症状继续,166,171,,,上述症状继续,Si
132,dataset/luohu/text/text35_StandardFormat.txt,疼痛难忍,175,178,,,疼痛难忍,Sy
133,dataset/luohu/text/text35_StandardFormat.txt,师查体后拟“腰椎间盘突出症,195,207,腰椎间盘突出症,Si,师查体后拟“腰椎间盘突出症,Si
134,dataset/luohu/text/text35_StandardFormat.txt,T,271,271,T,Ch,,
135,dataset/luohu/text/text35_StandardFormat.txt,回答,359,360,,,回答,Sy
136,dataset/luohu/text/text35_StandardFormat.txt,恶病质,365,367,,,恶病质,Sy
137,dataset/luohu/text/text35_StandardFormat.txt,膝反射,523,525,,,膝反射,Ch
138,dataset/luohu/text/text42_StandardFormat.txt,轻度贫血,122,125,轻度贫血,Si,轻度贫血,Sy
139,dataset/luohu/text/text42_StandardFormat.txt,血压,185,186,,,血压,Ch
140,dataset/luohu/text/text42_StandardFormat.txt,降压药物,213,216,,,降压药物,Tr
141,dataset/luohu/text/text42_StandardFormat.txt,干湿性啰音和胸膜摩擦音,350,360,干湿性啰音,Sy,干湿性啰音和胸膜摩擦音,Sy
142,dataset/luohu/text/text42_StandardFormat.txt,干湿性啰音和胸膜摩擦音,350,360,胸膜摩擦音,Sy,干湿性啰音和胸膜摩擦音,Sy
143,dataset/luohu/text/text42_StandardFormat.txt,右上腹压痛,387,391,右上腹压痛,Sy,右上腹压,Ch
144,dataset/luohu/text/text42_StandardFormat.txt,肝内钙化灶,470,474,肝内钙化灶,Si,肝内钙化灶,Sy
145,dataset/luohu/text/text42_StandardFormat.txt,胆囊,478,479,胆囊,Bo,,
146,dataset/luohu/text/text42_StandardFormat.txt,"除胆囊内结石并胆囊炎可能,建议定期复",492,509,胆囊内结石,Si,除胆囊内结石并胆囊炎定期复,Si
147,dataset/luohu/text/text42_StandardFormat.txt,"除胆囊内结石并胆囊炎可能,建议定期复",492,509,胆囊炎,Si,除胆囊内结石并胆囊炎定期复,Si
148,dataset/luohu/text/text42_StandardFormat.txt,肝内外胆管,512,516,肝内外胆管,Bo,肝内外,Sy
149,dataset/luohu/text/text42_StandardFormat.txt,扩张,519,520,扩张,Sy,,
150,dataset/luohu/text/text42_StandardFormat.txt,脾,522,522,脾,Bo,,
151,dataset/luohu/text/text42_StandardFormat.txt,胰,524,524,胰,Bo,,
152,dataset/luohu/text/text42_StandardFormat.txt,右下肺炎症,540,544,右下肺炎症,Sy,右下肺炎症,Si
153,dataset/luohu/text/text42_StandardFormat.txt,右侧肺门增大,546,551,右侧肺门增大,Sy,右侧肺门,Bo
154,dataset/luohu/text/text42_StandardFormat.txt,CT,555,556,CT,Ch,,
155,dataset/luohu/text/text42_StandardFormat.txt,主动脉粥样硬化(罗湖区中,570,581,主动脉粥样硬化,Sy,主动脉粥样硬化(罗湖区中,Sy
156,dataset/luohu/text/text42_StandardFormat.txt,cTnI,598,601,cTnI,Ch,Tn,Ch
157,dataset/luohu/text/text42_StandardFormat.txt,MYO,603,605,MYO,Ch,,
158,dataset/luohu/text/text42_StandardFormat.txt,右束支传导阻滞,625,631,右束支传导阻滞,Sy,右束支传导阻滞,Si
159,dataset/luohu/text/text47_StandardFormat.txt,糖尿病肾病,6,10,糖尿病肾病,DT,糖尿病肾病,Si
160,dataset/luohu/text/text47_StandardFormat.txt,3级,17,18,3级,DT,,
161,dataset/luohu/text/text47_StandardFormat.txt,BP,71,72,BP,Ch,P,Ch
162,dataset/luohu/text/text47_StandardFormat.txt,皮肤,91,92,皮肤,Bo,,
163,dataset/luohu/text/text47_StandardFormat.txt,干燥,94,95,干燥,Sy,,
164,dataset/luohu/text/text47_StandardFormat.txt,颈,105,105,颈,Bo,,
165,dataset/luohu/text/text47_StandardFormat.txt,心肺腹查体,115,119,心肺腹查体,Ch,心肺腹,Bo
166,dataset/luohu/text/text47_StandardFormat.txt,明显异常,122,125,,,明显异常,Sy
167,dataset/luohu/text/text47_StandardFormat.txt,肿,142,142,肿,Sy,,
168,dataset/luohu/text/text47_StandardFormat.txt,生理反射,144,147,生理反射,Ch,,
169,dataset/luohu/text/text47_StandardFormat.txt,24h尿蛋白定量,180,187,24h尿蛋白定量,Ch,尿蛋白定量,Sy
170,dataset/luohu/text/text4_StandardFormat.txt,原发性胆汁性肝硬化,0,8,原发性胆汁性肝硬化,Si,,
171,dataset/luohu/text/text4_StandardFormat.txt,2级高血压病,10,15,2级高血压病,Si,2级,DT
172,dataset/luohu/text/text4_StandardFormat.txt,2级高血压病,10,15,2级高血压病,Si,高血压病,Si
173,dataset/luohu/text/text4_StandardFormat.txt,中危,17,18,中危,DT,,
174,dataset/luohu/text/text4_StandardFormat.txt,表皮样囊肿,26,30,表皮样囊肿,Si,皮样囊肿,Si
175,dataset/luohu/text/text4_StandardFormat.txt,降压药物治疗,86,91,降压药物治,Tr,降压药物治疗,Tr
176,dataset/luohu/text/text4_StandardFormat.txt,血压,93,94,,,血压,Ch
177,dataset/luohu/text/text4_StandardFormat.txt,右上腹部不适,107,112,右上腹部不适,Sy,右上腹部,Ch
178,dataset/luohu/text/text4_StandardFormat.txt,贫血貌,183,185,贫血貌,Sy,贫血貌,Si
179,dataset/luohu/text/text4_StandardFormat.txt,双肺,224,225,,,双肺,Bo
180,dataset/luohu/text/text4_StandardFormat.txt,Cullen征及Grey-Turner征,253,272,Cullen征,Sy,Cullen征及Grey-Turner征,Sy
181,dataset/luohu/text/text4_StandardFormat.txt,Cullen征及Grey-Turner征,253,272,Grey-Turner征,Sy,Cullen征及Grey-Turner征,Sy
182,dataset/luohu/text/text51_StandardFormat.txt,慢性心功能不全,43,49,慢性心功能不全,Si,心功能,Ch
183,dataset/luohu/text/text51_StandardFormat.txt,脑梗死(左侧半卵圆中心,62,72,脑梗死,Si,脑梗死(左侧半卵圆中心,Si
184,dataset/luohu/text/text51_StandardFormat.txt,脑梗死(左侧半卵圆中心,62,72,左侧半卵圆中心,DT,脑梗死(左侧半卵圆中心,Si
185,dataset/luohu/text/text51_StandardFormat.txt,尿毒症维持性血液透析,102,111,尿毒症维持性血液透析,Tr,尿毒症维持性血液透析,Si
186,dataset/luohu/text/text51_StandardFormat.txt,乏力,116,117,,,乏力,Sy
187,dataset/luohu/text/text51_StandardFormat.txt,慢性病容,135,138,慢性病容,Sy,,
188,dataset/luohu/text/text51_StandardFormat.txt,嘴角轻度右侧歪斜,170,177,嘴角轻度右侧歪斜,Sy,嘴角轻度右侧歪,Sy
189,dataset/luohu/text/text51_StandardFormat.txt,伸舌轻度右偏,179,184,伸舌轻度右偏,Sy,伸舌,Ch
190,dataset/luohu/text/text51_StandardFormat.txt,心界左下扩大,199,204,心界左下扩大,Sy,,
191,dataset/luohu/text/text51_StandardFormat.txt,二尖瓣区,223,226,二尖瓣区,Bo,,
192,dataset/luohu/text/text51_StandardFormat.txt,Ⅱ-Ⅲ/6吹风样收缩期杂音,230,242,Ⅱ-Ⅲ/6吹风样收缩期杂音,Sy,收缩期杂音,Sy
193,dataset/luohu/text/text51_StandardFormat.txt,左下肢留置股静脉透析导管,253,264,左下肢留置股静脉透析导管,Sy,左下肢留置股静脉,Bo
194,dataset/luohu/text/text51_StandardFormat.txt,固定良,266,268,,,固定良,Tr
195,dataset/luohu/text/text51_StandardFormat.txt,颅脑ct,305,308,颅脑ct,Ch,颅脑,Tr
196,dataset/luohu/text/text51_StandardFormat.txt,MRI,362,364,MRI,Ch,,
197,dataset/luohu/text/text51_StandardFormat.txt,除外其它,370,373,,,除外其它,Sy
198,dataset/luohu/text/text51_StandardFormat.txt,平均RBC体积,470,476,平均RBC体积,Ch,RBC体积,Ch
199,dataset/luohu/text/text51_StandardFormat.txt,平均RBC血红蛋白含量,486,496,平均RBC血红蛋白含量,Ch,RBC血红蛋白含量,Ch
200,dataset/luohu/text/text51_StandardFormat.txt,平均RBC血红蛋白浓度,505,515,平均RBC血红蛋白浓度,Ch,RBC血红蛋白浓度,Ch
201,dataset/luohu/text/text55_StandardFormat.txt,稳定型心绞痛,6,11,稳定型心绞痛,Si,稳定型心绞痛,DT
202,dataset/luohu/text/text55_StandardFormat.txt,T,85,85,T,Ch,,
203,dataset/luohu/text/text55_StandardFormat.txt,血压,119,120,,,血压,Ch
204,dataset/luohu/text/text55_StandardFormat.txt,第五肋间左锁骨中线内侧0.5~1.0厘米,196,215,,,第五肋间左锁骨中线内侧0.5~1.0厘米,Bo
205,dataset/luohu/text/text55_StandardFormat.txt,水肿,340,341,,,水肿,Sy
206,dataset/luohu/text/text5_StandardFormat.txt,高尿酸血症,62,66,高尿酸血症,Si,,
207,dataset/luohu/text/text5_StandardFormat.txt,高血压病2级,120,125,血压病2级,Si,高血压病2级,Si
208,dataset/luohu/text/text5_StandardFormat.txt,高尿酸血症,154,158,高尿酸血症,Si,,
209,dataset/luohu/text/text5_StandardFormat.txt,降压药物治疗,170,175,降压,Tr,降压药物治疗,Tr
210,dataset/luohu/text/text5_StandardFormat.txt,血压,177,178,,,血压,Ch
211,dataset/luohu/text/text5_StandardFormat.txt,进食后可减轻,216,221,,,进食后可减轻,Sy
212,dataset/luohu/text/text5_StandardFormat.txt,心慌,229,230,心慌,Sy,,
213,dataset/luohu/text/text5_StandardFormat.txt,睡眠欠佳,249,252,睡眠欠佳,Sy,,
214,dataset/luohu/text/text5_StandardFormat.txt,体重,262,263,体重,Bo,,
215,dataset/luohu/text/text5_StandardFormat.txt,T,277,277,T,Ch,,
216,dataset/luohu/text/text5_StandardFormat.txt,晦暗,332,333,晦暗,Sy,,
217,dataset/luohu/text/text5_StandardFormat.txt,舌质暗红,341,344,舌质暗红,Sy,,
218,dataset/luohu/text/text5_StandardFormat.txt,舌苔白腻,346,349,舌苔白腻,Sy,,
219,dataset/luohu/text/text5_StandardFormat.txt,脉弦细,351,353,脉弦细,unct,脉弦细,Ch
220,dataset/luohu/text/text5_StandardFormat.txt,前胸,367,368,前胸,Bo,,
221,dataset/luohu/text/text5_StandardFormat.txt,肠型及蠕动波,416,421,肠型及蠕动波,Sy,,
222,dataset/luohu/text/text5_StandardFormat.txt,腹肌软,423,425,腹肌软,unct,,
223,dataset/luohu/text/text5_StandardFormat.txt,反跳痛,431,433,跳痛,Sy,反跳痛,Sy
224,dataset/luohu/text/text5_StandardFormat.txt,肝胆区轻叩痛,435,440,肝胆区轻叩痛,Sy,胆区轻叩痛,Sy
225,dataset/luohu/text/text5_StandardFormat.txt,腰椎3-5椎旁,465,471,腰椎3-5椎旁,Bo,腰椎3-5椎旁,Sy
226,dataset/luohu/text/text5_StandardFormat.txt,TORCH阴性,515,521,,,TORCH阴性,unct
227,dataset/luohu/text/text5_StandardFormat.txt,甲戊肝抗体阴性,600,606,甲戊肝抗体阴性,unct,甲戊肝抗体,Ch
228,dataset/luohu/text/text5_StandardFormat.txt,肝纤三项,616,619,肝纤,Ch,肝纤三项,Ch
229,dataset/luohu/text/text5_StandardFormat.txt,汇管区较,644,647,,,汇管区较,Bo
230,dataset/luohu/text/text5_StandardFormat.txt,淋巴细胞,649,652,,,淋巴细胞,Bo
231,dataset/luohu/text/text5_StandardFormat.txt,凝血酶时间,690,694,凝血酶时间,Ch,,
232,dataset/luohu/text/text5_StandardFormat.txt,总胆汁酸,706,709,总胆汁酸,Ch,,
233,dataset/luohu/text/text5_StandardFormat.txt,免疫球蛋白组合,723,729,免疫球蛋白组合,Ch,免疫球蛋白组,Ch
234,dataset/luohu/text/text5_StandardFormat.txt,免疫球蛋白G,731,736,免疫球蛋白,Ch,免疫球蛋白G,Ch
235,dataset/luohu/text/text5_StandardFormat.txt,免疫球蛋白M,746,751,免疫球蛋白,Ch,免疫球蛋白M,Ch
236,dataset/luohu/text/text5_StandardFormat.txt,免疫球蛋白A,760,765,免疫球蛋白,Ch,免疫球蛋白A,Ch
237,dataset/luohu/text/text5_StandardFormat.txt,乙肝二对半,774,778,乙肝二对半,Ch,,
238,dataset/luohu/text/text5_StandardFormat.txt,乙肝表面抗体定量,780,787,乙肝表面抗体定量,Ch,乙肝表面抗体定量,Sy
239,dataset/luohu/text/text5_StandardFormat.txt,乙肝e抗体定量7.22NCU/,802,816,乙肝e抗体定量,Ch,乙肝e抗体定量7.22NCU/,Sy
240,dataset/luohu/text/text5_StandardFormat.txt,乙肝核心抗体定量,820,827,乙肝核心抗体定量,Ch,乙肝核心抗体定量,Sy
241,dataset/luohu/text/text5_StandardFormat.txt,甲戊肝抗体阴性,843,849,甲戊肝抗体阴性,unct,甲戊肝抗体,Ch
242,dataset/luohu/text/text5_StandardFormat.txt,IV型胶原,856,860,IV型胶原,Ch,V型胶原,Si
243,dataset/luohu/text/text5_StandardFormat.txt,透明质酸,872,875,透明质酸,Ch,,
244,dataset/luohu/text/text5_StandardFormat.txt,双侧踝关节及跗骨骨质疏松,892,903,双侧踝关节及跗骨骨质疏松,Si,骨骨质疏松,Si
245,dataset/luohu/text/text5_StandardFormat.txt,双侧踝关节及跗骨骨质疏松,892,903,双侧踝关节及跗骨骨质疏松,Si,双侧踝关节,Bo
